# DATE_TIME = 2025-12-22 20:13:05
# COIN_WDW = 1100
# INT_TIME = 2000000000000
# LINES_PER_TRIAL = 36
h h 5020 490.54545454545456 118131.5 160150.0
h v 2890 556.2272727272727 134427.5 160657.0
h d 5584 450.97727272727275 110907.5 157791.0
h a 2461 571.7727272727273 140563.0 158534.5
h r 1572 586.9545454545455 142245.0 159089.0
h l 6184 448.72727272727275 112513.5 153839.0
v h 2650 296.0681818181818 117855.5 95853.5
v v 4113 328.90909090909093 132223.0 95753.5
v d 1546 272.95454545454544 111558.5 95649.0
v a 5390 348.6136363636364 140477.5 95980.5
v r 5700 364.5 147067.5 96227.5
v l 1528 279.59090909090907 112170.5 95905.5
d h 978 383.90909090909093 117019.0 125578.0
d v 6369 434.0 136014.5 123900.5
d d 3169 349.40909090909093 111242.0 122516.0
d a 4219 457.1136363636364 140543.5 123513.5
d r 2184 459.70454545454544 144891.5 122975.5
d l 5517 357.1136363636364 112449.5 122436.0
a h 7060 383.1818181818182 117613.5 127955.5
a v 800 448.29545454545456 138688.0 124546.0
a d 3485 362.20454545454544 110159.0 127325.5
a a 3708 464.09090909090907 141014.0 127060.0
a r 4652 466.1363636363636 141533.5 127416.5
a l 2795 366.97727272727275 112451.5 125830.0
r h 4581 371.8181818181818 118623.0 120932.5
r v 2826 430.84090909090907 140278.5 119846.0
r d 1034 355.45454545454544 110622.5 124008.5
r a 6502 451.0 139688.5 124647.0
r r 2522 460.4318181818182 138925.5 126313.5
r l 5305 352.6363636363636 112642.0 121042.0
l h 2974 392.20454545454544 117535.5 127955.0
l v 4417 449.1363636363636 135754.0 127462.5
l d 6369 364.8181818181818 109883.0 128146.5
l a 972 466.54545454545456 142993.0 127410.5
l r 4689 469.0 141833.5 128573.0
l l 2082 361.40909090909093 112130.5 125476.0
