# DATE_TIME = 2025-12-22 19:45:20
# COIN_WDW = 1100
# INT_TIME = 2000000000000
# LINES_PER_TRIAL = 36
h h 409 1.1363636363636365 11904.0 15855.0
h v 208 1.5681818181818181 13851.5 15721.0
h d 470 1.25 11351.5 16082.5
h a 153 1.3409090909090908 14253.5 15705.0
h r 61 1.5681818181818181 14698.5 15671.0
h l 610 0.9772727272727273 11349.5 15845.0
v h 191 0.75 11822.5 9606.0
v v 372 1.0 13841.5 9820.5
v d 125 0.6818181818181818 11330.0 9916.0
v a 435 0.6818181818181818 14243.5 9796.0
v r 499 1.2272727272727273 14849.0 9774.5
v l 104 1.1136363636363635 11439.0 9865.0
d h 64 0.8636363636363636 12016.5 12614.0
d v 543 1.2045454545454546 13631.5 12576.0
d d 255 0.9090909090909091 11539.0 12123.0
d a 309 1.1363636363636365 14315.5 12373.0
d r 178 1.3863636363636365 14807.0 12238.5
d l 470 0.7954545454545454 11323.0 12387.5
a h 555 1.0227272727272727 12069.0 12740.0
a v 24 0.8863636363636364 13672.5 12884.0
a d 269 0.7045454545454546 11343.0 13167.0
a a 302 0.9545454545454546 14227.5 12711.5
a r 400 1.4545454545454546 15154.0 12425.5
a l 196 1.1590909090909092 11323.5 12756.0
r h 418 0.8863636363636364 12213.0 12394.5
r v 229 1.2272727272727273 13720.0 12789.0
r d 69 0.8409090909090909 11233.0 12683.0
r a 524 1.1363636363636365 14000.0 12587.0
r r 222 1.25 14870.5 12357.0
r l 458 0.8409090909090909 11420.0 12611.0
l h 257 0.7727272727272727 12243.0 12807.5
l v 400 1.2272727272727273 13825.0 12860.0
l d 544 0.9772727272727273 11175.5 13073.0
l a 50 0.9545454545454546 14064.0 13106.5
l r 377 1.2272727272727273 14334.0 13045.5
l l 154 1.1136363636363635 11406.0 12877.0
