# DATE_TIME = 2025-12-22 20:20:46
# COIN_WDW = 1100
# INT_TIME = 2000000000000
# LINES_PER_TRIAL = 36
h h 2903 180.1818181818182 70856.5 95917.5
h v 1490 206.11363636363637 82471.0 94206.0
h d 3239 163.11363636363637 66706.0 94801.0
h a 1313 215.97727272727272 83391.5 98791.0
h r 716 215.27272727272728 86687.0 95791.0
h l 3785 172.79545454545453 67368.5 97975.0
v h 1444 103.5 70336.5 57367.5
v v 2550 121.93181818181819 82982.5 57594.0
v d 797 99.52272727272727 65888.5 57721.5
v a 3207 129.86363636363637 86257.5 58028.5
v r 3168 125.29545454545455 84700.0 57439.0
v l 782 100.52272727272727 67868.0 57660.5
d h 457 137.5 70873.0 74490.0
d v 3591 158.6590909090909 81081.5 75395.0
d d 1823 130.95454545454547 66084.5 75461.5
d a 2304 161.63636363636363 85484.5 74731.0
d r 1122 164.02272727272728 84793.0 75736.0
d l 2987 125.93181818181819 67392.5 73349.5
a h 3872 139.47727272727272 71013.0 76243.5
a v 357 161.5681818181818 81306.0 77052.0
a d 2139 129.70454545454547 66378.5 76514.5
a a 2311 168.6818181818182 84840.5 76660.5
a r 2720 168.8181818181818 90215.0 74013.5
a l 1499 134.27272727272728 67479.5 76242.5
r h 2563 132.95454545454547 71515.0 72354.5
r v 1609 159.22727272727272 82885.0 73338.5
r d 459 124.25 67015.0 73344.5
r a 3706 160.8181818181818 85048.0 74290.5
r r 1361 166.95454545454547 86112.0 75113.5
r l 3066 129.38636363636363 67709.5 73288.5
l h 1585 142.25 71118.0 77192.5
l v 2504 164.0681818181818 79386.5 78390.5
l d 3697 132.0681818181818 65790.0 77781.0
l a 466 173.36363636363637 84601.0 77664.0
l r 2683 168.4318181818182 84088.5 78315.5
l l 1253 133.52272727272728 67331.0 78455.0
