# DATE_TIME = 2025-12-22 20:39:03
# COIN_WDW = 1100
# INT_TIME = 5000000000000
# LINES_PER_TRIAL = 36
h h 413 1.8636363636363635 4796.6 6244.8
h v 221 2.2954545454545454 5406.6 6407.400000000001
h d 508 1.7954545454545454 4444.6 6402.0
h a 160 1.6818181818181819 5615.8 6389.6
h r 59 2.3636363636363638 5755.8 6411.200000000001
h l 586 1.6363636363636365 4509.0 6353.6
v h 207 1.2045454545454546 4747.8 3869.4
v v 375 1.0227272727272727 5446.200000000001 3900.0
v d 108 0.9772727272727273 4395.2 3893.0
v a 497 1.3181818181818181 5678.0 3937.6000000000004
v r 446 1.0454545454545454 5633.6 3941.2000000000003
v l 97 1.25 4522.400000000001 3904.0
d h 57 1.5681818181818181 4772.6 5038.200000000001
d v 524 1.4090909090909092 5402.6 5061.0
d d 249 1.3863636363636365 4477.6 4967.0
d a 388 1.75 5737.8 5054.200000000001
d r 170 1.75 5866.8 4918.8
d l 481 1.3181818181818181 4539.2 4985.400000000001
a h 574 1.5909090909090908 4734.0 5094.200000000001
a v 35 2.1363636363636362 5335.0 5068.400000000001
a d 332 1.6590909090909092 4385.8 5124.6
a a 307 1.7954545454545454 5697.6 5030.0
a r 390 1.8409090909090908 5699.8 5066.400000000001
a l 214 1.4772727272727273 4484.8 5057.6
r h 413 1.7045454545454546 4761.6 4987.0
r v 231 1.7727272727272727 5332.8 5008.0
r d 71 1.3409090909090908 4348.6 5060.6
r a 551 1.7954545454545454 5580.400000000001 4969.0
r r 185 1.8181818181818181 5645.6 4996.400000000001
r l 537 1.7045454545454546 4562.400000000001 5055.0
l h 222 1.6136363636363635 4812.2 5104.200000000001
l v 370 1.7727272727272727 5451.6 5215.6
l d 539 1.4318181818181819 4440.6 5257.200000000001
l a 48 1.6590909090909092 5635.200000000001 5149.8
l r 392 1.7727272727272727 5544.6 5187.6
l l 179 1.6136363636363635 4521.400000000001 5241.200000000001
