# DATE_TIME = 2026-01-13 01:46:11
# COIN_WDW = 1100
# INT_TIME = 5000000000000
# LINES_PER_TRIAL = 36
h h 3889 268.3863636363636 74021.8 57686.200000000004
h v 1631 243.6590909090909 66597.0 57774.600000000006
h d 4575 221.47727272727272 61619.8 57031.4
h a 870 299.40909090909093 80101.40000000001 58487.8
h r 1637 189.8409090909091 54343.200000000004 57389.600000000006
h l 3700 330.9318181818182 90333.0 58393.600000000006
v h 1609 241.47727272727272 75087.40000000001 51871.4
v v 3559 217.22727272727272 65850.6 52325.8
v d 684 201.11363636363637 61460.0 52120.200000000004
v a 4278 267.02272727272725 79490.0 52316.8
v r 3076 178.63636363636363 54488.200000000004 51891.0
v l 2329 296.15909090909093 90407.40000000001 51679.0
d h 1201 236.86363636363637 73140.8 51479.600000000006
d v 4118 209.79545454545453 66694.40000000001 50117.8
d d 2955 195.63636363636363 61801.8 50155.0
d a 2352 262.0681818181818 80216.6 51282.200000000004
d r 923 172.9090909090909 54866.8 50555.0
d l 4522 293.59090909090907 90798.6 51060.4
a h 4196 255.63636363636363 71905.40000000001 55727.200000000004
a v 890 235.9318181818182 66885.0 55638.600000000006
a d 1961 212.5 61725.200000000004 55897.4
a a 3099 287.47727272727275 80846.0 55998.600000000006
a r 3575 193.9318181818182 54337.8 56253.4
a l 1501 321.3863636363636 90921.40000000001 55711.200000000004
r h 3364 185.22727272727272 73119.0 40387.600000000006
r v 1455 166.3181818181818 66975.2 39783.4
r d 1113 153.3181818181818 61960.4 39659.0
r a 3805 196.72727272727272 80612.0 39638.8
r r 1144 140.45454545454547 54877.600000000006 40052.8
r l 4310 227.1590909090909 90089.6 40071.200000000004
l h 1846 330.29545454545456 73649.6 71244.0
l v 3848 299.5681818181818 66328.6 71793.6
l d 4323 278.04545454545456 62118.600000000006 70854.8
l a 1428 362.1136363636364 81233.20000000001 70647.40000000001
l r 3881 243.4090909090909 55929.600000000006 69609.0
l l 1478 407.97727272727275 89753.8 71441.8
