# DATE_TIME = 2026-01-13 01:17:15
# COIN_WDW = 1100
# INT_TIME = 5000000000000
# LINES_PER_TRIAL = 36
h h 1197 30.272727272727273 25010.4 20094.600000000002
h v 467 26.5 22862.0 19885.600000000002
h d 1491 25.318181818181817 21306.0 20371.4
h a 200 32.97727272727273 27183.4 20087.800000000003
h r 471 22.15909090909091 18430.4 19889.800000000003
h l 1089 36.31818181818182 30813.800000000003 19887.800000000003
v h 445 27.363636363636363 25728.2 18004.4
v v 1146 23.863636363636363 22753.600000000002 17995.0
v d 158 22.545454545454547 21352.4 17818.2
v a 1266 26.795454545454547 26959.2 17977.4
v r 1003 19.65909090909091 19032.600000000002 17981.0
v l 615 32.47727272727273 30870.800000000003 18093.2
d h 274 27.34090909090909 25852.4 17025.8
d v 1308 23.068181818181817 22714.800000000003 17525.4
d d 921 20.818181818181817 21309.600000000002 17484.2
d a 723 28.045454545454547 27530.4 17354.2
d r 232 19.65909090909091 18558.2 17491.600000000002
d l 1377 32.11363636363637 30903.0 17460.600000000002
a h 1324 27.363636363636363 25528.800000000003 19124.4
a v 249 25.59090909090909 23028.0 19018.8
a d 582 24.181818181818183 21172.4 19126.2
a a 958 30.886363636363637 27773.0 19148.600000000002
a r 1136 21.386363636363637 18797.600000000002 19045.600000000002
a l 411 33.97727272727273 30764.4 19145.0
r h 1038 20.681818181818183 25234.600000000002 13815.6
r v 444 19.045454545454547 22921.2 13872.400000000001
r d 349 17.40909090909091 21199.4 14023.400000000001
r a 1151 23.204545454545453 27290.4 13928.400000000001
r r 285 13.954545454545455 18692.2 13682.400000000001
r l 1276 23.522727272727273 30961.0 13737.800000000001
l h 485 36.93181818181818 25566.600000000002 24202.600000000002
l v 1117 32.18181818181818 22698.0 24495.600000000002
l d 1287 32.15909090909091 21162.0 24176.800000000003
l a 363 41.65909090909091 27484.2 24286.4
l r 1161 27.90909090909091 19195.0 24110.0
l l 382 45.09090909090909 30936.600000000002 24122.600000000002
