# DATE_TIME = 2026-01-12 23:11:41
# COIN_WDW = 1100
# INT_TIME = 5000000000000
# LINES_PER_TRIAL = 36
h h 87 0.29545454545454547 3241.4 2590.2000000000003
h v 32 0.22727272727272727 2820.2000000000003 2538.0
h d 106 0.18181818181818182 2767.8 2653.6000000000004
h a 15 0.36363636363636365 3364.8 2533.4
h r 36 0.20454545454545456 2540.0 2560.8
h l 76 0.4318181818181818 3692.2000000000003 2527.6000000000004
v h 28 0.22727272727272727 3235.4 2539.6000000000004
v v 97 0.18181818181818182 2947.8 2578.4
v d 6 0.22727272727272727 2784.8 2537.6000000000004
v a 100 0.25 3337.4 2545.0
v r 62 0.022727272727272728 2574.8 2536.8
v l 51 0.45454545454545453 3652.8 2516.4
d h 27 0.25 3285.4 2421.0
d v 105 0.045454545454545456 2840.2000000000003 2430.8
d d 76 0.20454545454545456 2777.2000000000003 2430.2000000000003
d a 56 0.25 3343.8 2455.8
d r 12 0.13636363636363635 2549.6000000000004 2459.0
d l 102 0.22727272727272727 3702.0 2437.4
a h 96 0.18181818181818182 3279.0 2540.8
a v 22 0.22727272727272727 2897.6000000000004 2595.6000000000004
a d 42 0.06818181818181818 2806.4 2525.2000000000003
a a 57 0.22727272727272727 3403.4 2553.8
a r 94 0.09090909090909091 2591.8 2535.2000000000003
a l 23 0.25 3760.6000000000004 2565.2000000000003
r h 91 0.20454545454545456 3251.6000000000004 2037.6000000000001
r v 31 0.11363636363636363 2836.2000000000003 2082.6
r d 17 0.11363636363636363 2829.8 2085.8
r a 86 0.13636363636363635 3359.4 2087.4
r r 21 0.09090909090909091 2507.8 2026.8000000000002
r l 96 0.25 3660.4 2055.6
l h 39 0.25 3322.2000000000003 3080.2000000000003
l v 92 0.38636363636363635 2878.0 3093.2000000000003
l d 99 0.2727272727272727 2781.2000000000003 3096.6000000000004
l a 25 0.22727272727272727 3309.0 3127.0
l r 84 0.25 2553.0 3077.0
l l 34 0.5 3701.6000000000004 3093.4
