# DATE_TIME = 2026-01-13 00:02:52
# COIN_WDW = 1100
# INT_TIME = 5000000000000
# LINES_PER_TRIAL = 36
h h 6616 725.2727272727273 123608.6 91900.0
h v 2630 585.8863636363636 101300.6 90766.20000000001
h d 6944 551.4318181818181 95533.40000000001 89328.40000000001
h a 1972 775.2727272727273 135562.2 89324.0
h r 2850 497.04545454545456 87577.40000000001 89472.6
h l 6153 870.6818181818181 148433.0 92022.6
v h 2459 667.2727272727273 125605.40000000001 83529.0
v v 5816 539.4545454545455 100751.8 83994.20000000001
v d 1411 508.97727272727275 95668.8 83394.40000000001
v a 7133 722.6363636363636 136143.2 83178.20000000001
v r 4702 442.97727272727275 84258.8 83794.6
v l 3930 792.2045454545455 148436.80000000002 83616.6
d h 2112 671.1590909090909 124180.40000000001 84702.20000000001
d v 6665 543.8409090909091 100710.8 85003.6
d d 5199 513.9545454545455 95256.20000000001 84867.8
d a 4029 702.9090909090909 131243.80000000002 84558.6
d r 1633 458.84090909090907 84872.20000000001 84871.20000000001
d l 7523 781.1363636363636 148732.2 82589.40000000001
a h 6987 682.7045454545455 125128.0 85804.20000000001
a v 1604 548.7954545454545 102030.0 85761.6
a d 3333 521.6818181818181 95719.6 85316.40000000001
a a 5106 742.6590909090909 136440.80000000002 85738.6
a r 5658 470.6818181818182 85676.20000000001 86120.0
a l 2782 815.3181818181819 149219.4 85924.0
r h 5322 467.52272727272725 124720.40000000001 59163.0
r v 2439 382.45454545454544 103042.40000000001 58261.600000000006
r d 2109 354.3863636363636 95231.0 59507.200000000004
r a 6100 502.47727272727275 134846.6 58799.0
r r 1806 323.5681818181818 86777.40000000001 58787.4
r l 6690 553.4090909090909 149241.4 58524.4
l h 3341 949.8409090909091 125238.0 118329.8
l v 6444 759.7045454545455 103076.6 116299.6
l d 6913 714.5454545454545 95574.8 117310.8
l a 2571 1008.7954545454545 134032.80000000002 117981.20000000001
l r 5951 651.0909090909091 85847.40000000001 117988.20000000001
l l 2910 1123.0 148466.4 118026.0
