0.000 9200.000 9242.553 0.178 200.000 209.089 0.437 100.922 326811.638
10.175 9200.000 9243.767 0.179 200.000 209.082 0.440 101.515 327377.874
20.271 9200.000 9244.025 0.178 200.000 208.832 0.438 101.341 326982.851
30.368 9200.000 9241.565 0.179 200.000 209.266 0.439 100.878 324702.280
40.472 9200.000 9241.905 0.179 200.000 208.998 0.438 101.378 326480.516
