0.000 9200.000 9241.939 0.351 200.000 212.656 0.854 385.176 632911.660
10.168 9200.000 9243.498 0.351 200.000 213.050 0.856 383.642 630616.233
20.266 9200.000 9242.498 0.352 200.000 212.907 0.856 385.071 631603.879
30.391 9200.000 9242.690 0.351 200.000 212.825 0.854 384.889 632626.198
40.510 9200.000 9242.144 0.351 200.000 212.827 0.853 384.506 632389.877
