0.000 9200.000 9251.946 0.146 200.000 228.960 0.348 2.108 8726.068
10.217 9200.000 9251.485 0.146 200.000 227.907 0.348 2.079 8666.317
20.312 9200.000 9249.904 0.149 200.000 227.656 0.356 2.101 8600.281
30.401 9200.000 9251.595 0.147 200.000 229.411 0.351 2.095 8671.448
40.494 9200.000 9251.808 0.141 200.000 228.477 0.337 2.052 8628.646
