# DATE_TIME = 2025-12-22 13:34:11
# COIN_WDW = 1100
# INT_TIME = 10000000000000
# LINES_PER_TRIAL = 1
426.000 26.823 3834.000 9.000 8448.400 9411.100
473.154 31.430 3801.000 8.033 8414.500 9378.100
420.221 26.422 3796.000 9.033 8341.600 9426.300
401.913 25.034 3711.000 9.233 8372.300 9425.400
413.643 26.119 3709.000 8.967 8387.500 9398.500
