0.000 9200.000 9251.668 1.005 200.000 233.279 2.392 125.012 75365.600
10.181 9200.000 9252.496 0.997 200.000 233.019 2.373 124.377 75557.107
20.271 9200.000 9251.382 0.997 200.000 232.199 2.376 125.144 75800.881
30.380 9200.000 9253.263 1.000 200.000 232.049 2.382 125.074 75623.295
40.463 9200.000 9252.518 0.997 200.000 232.107 2.374 124.819 75617.724
