# DATE_TIME = 2025-12-22 13:49:03
# COIN_WDW = 1100
# INT_TIME = 10000000000000
# LINES_PER_TRIAL = 1
15.283 0.051 135459.000 8863.100 251423.300 283592.100
15.155 0.051 134970.000 8906.233 251561.500 283566.100
15.210 0.051 134968.000 8873.600 251599.200 283537.000
15.272 0.051 135302.000 8859.767 251134.700 283319.200
15.179 0.051 134715.000 8874.833 251259.800 283311.600
