0.000 9200.000 9249.484 0.070 200.000 227.326 0.167 0.362 3339.337
10.207 9200.000 9248.860 0.068 200.000 231.156 0.163 0.349 3307.991
20.299 9200.000 9252.492 0.070 200.000 227.464 0.168 0.355 3404.681
30.387 9200.000 9251.787 0.066 200.000 229.131 0.157 0.349 3333.772
40.482 9200.000 9253.719 0.069 200.000 229.967 0.164 0.360 3295.498
