-191000 1
-190900 0
-190800 1
-190700 0
-190600 0
-190500 0
-190400 1
-190300 0
-190200 0
-190100 0
-190000 0
-189900 0
-189800 1
-189700 0
-189600 0
-189500 0
-189400 0
-189300 0
-189200 0
-189100 0
-189000 0
-188900 0
-188800 0
-188700 1
-188600 1
-188500 0
-188400 0
-188300 2
-188200 2
-188100 12
-188000 128
-187900 542
-187800 931
-187700 577
-187600 101
-187500 14
-187400 1
-187300 2
-187200 0
-187100 0
-187000 0
-186900 0
-186800 0
-186700 1
-186600 1
-186500 1
-186400 1
-186300 1
-186200 0
-186100 0
-186000 0
-185900 1
-185800 1
-185700 0
-185600 0
-185500 0
-185400 0
-185300 0
-185200 0
-185100 0
-185000 0
-184900 0
-184800 0
-184700 0
-184600 0
-184500 0
-184400 0
-184300 0
-184200 0
-184100 0
-184000 0
-183900 0
-183800 0
-183700 0
-183600 0
-183500 0
-183400 0
-183300 0
-183200 0
-183100 4
-183000 10
-182900 14
-182800 5
-182700 1
-182600 0
-182500 2
-182400 1
-182300 0
-182200 0
-182100 1
-182000 0
-181900 1
-181800 1
-181700 0
-181600 3
-181500 2
-181400 5
-181300 2
-181200 2
-181100 4
-181000 4
-180900 4
-180800 1
-180700 1
-180600 0
-180500 0
-180400 0
-180300 0
-180200 0
-180100 0
-180000 0
-179900 0
-179800 1
-179700 0
-179600 0
-179500 0
-179400 0
-179300 1
-179200 0
-179100 1
-179000 0
-178900 0
-178800 0
-178700 0
-178600 0
-178500 0
-178400 0
-178300 0
-178200 0
-178100 0
-178000 2
-177900 0
-177800 0
-177700 0
-177600 0
-177500 0
-177400 0
-177300 0
-177200 0
-177100 0
-177000 0
-176900 0
-176800 0
-176700 0
-176600 0
-176500 0
-176400 0
-176300 0
-176200 0
-176100 0
-176000 0
-175900 0
-175800 0
-175700 0
-175600 0
-175500 0
-175400 0
-175300 0
-175200 0
-175100 1
-175000 6
-174900 44
-174800 326
-174700 837
-174600 764
-174500 267
-174400 43
-174300 2
-174200 0
-174100 0
-174000 0
-173900 0
-173800 0
-173700 0
-173600 0
-173500 0
-173400 0
-173300 0
-173200 2
-173100 1
-173000 0
-172900 0
-172800 2
-172700 0
-172600 0
-172500 1
-172400 0
-172300 0
-172200 0
-172100 1
-172000 0
-171900 0
-171800 0
-171700 0
-171600 0
-171500 0
-171400 0
-171300 0
-171200 1
-171100 0
-171000 0
-170900 0
-170800 0
-170700 0
-170600 0
-170500 0
-170400 0
-170300 0
-170200 0
-170100 0
-170000 0
-169900 1
-169800 6
-169700 11
-169600 5
-169500 1
-169400 1
-169300 1
-169200 0
-169100 1
-169000 1
-168900 1
-168800 0
-168700 1
-168600 0
-168500 0
-168400 4
-168300 3
-168200 1
-168100 2
-168000 4
-167900 6
-167800 6
-167700 3
-167600 2
-167500 0
-167400 1
-167300 0
-167200 0
-167100 0
-167000 0
-166900 0
-166800 0
-166700 0
-166600 1
-166500 0
-166400 0
-166300 0
-166200 0
-166100 0
-166000 0
-165900 0
-165800 0
-165700 0
-165600 0
-165500 0
-165400 0
-165300 0
-165200 0
-165100 0
-165000 0
-164900 0
-164800 0
-164700 0
