0.000 9200.000 9251.670 0.281 200.000 230.394 0.669 8.158 17678.672
10.203 9200.000 9252.762 0.280 200.000 232.846 0.666 8.065 17533.380
20.278 9200.000 9255.242 0.272 200.000 226.896 0.650 8.154 17973.516
30.353 9200.000 9252.632 0.276 200.000 229.340 0.659 8.157 17823.715
40.445 9200.000 9251.937 0.276 200.000 229.128 0.660 8.131 17692.392
