0.000 9200.000 9242.390 0.467 200.000 215.733 1.131 671.003 827073.504
10.167 9200.000 9242.500 0.466 200.000 215.631 1.130 667.870 824123.848
20.266 9200.000 9243.052 0.465 200.000 215.389 1.127 668.844 826190.857
30.400 9200.000 9244.008 0.466 200.000 215.503 1.131 671.069 827690.695
40.569 9200.000 9240.301 0.465 200.000 215.564 1.124 667.938 826673.886
