0.000 9200.000 9253.319 0.766 200.000 231.068 1.825 70.543 55726.711
10.215 9200.000 9253.884 0.777 200.000 232.447 1.849 70.784 55278.608
20.316 9200.000 9253.284 0.765 200.000 230.145 1.825 70.556 55701.432
30.406 9200.000 9252.638 0.765 200.000 230.981 1.824 70.387 55710.223
40.489 9200.000 9253.030 0.769 200.000 230.953 1.834 70.552 55431.018
