0.000 9200.000 9242.930 0.235 200.000 210.272 0.575 174.450 428346.427
10.176 9200.000 9241.781 0.234 200.000 210.077 0.572 173.964 427827.164
20.275 9200.000 9241.431 0.234 200.000 210.142 0.572 173.668 427432.746
30.377 9200.000 9240.882 0.234 200.000 210.134 0.572 173.910 428151.045
40.472 9200.000 9243.181 0.233 200.000 209.953 0.571 173.257 428780.856
