timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1696251960.0			0.0	15.63	80.8	0	0	1017.53	19.02	16.0	359.0	5.78	1.38
1696252020.0			0.0	15.63	80.6	0	0	1017.52	19.05	16.0	359.0	5.74	1.38
1696252080.0			0.0	15.63	80.4	0	0	1017.51	19.08	16.0	359.0	5.7	1.38
1696252140.0			0.0	15.63	80.2	0	0	1017.5	19.1	16.0	359.0	5.66	1.38
1696252200.0			0.0	15.63	80.0	0	0	1017.49	19.13	16.0	359.0	5.63	1.38
1696252260.0			0.0	15.66	79.2	0	0	1017.49	19.3	16.0	359.0	5.58	1.36
1696252320.0			0.0	15.7	78.4	0	0	1017.48	19.48	16.0	359.0	5.53	1.35
1696252380.0			0.0	15.74	77.6	0	0	1017.47	19.65	16.0	0.38	5.48	1.34
1696252440.0			0.0	15.78	76.8	0	0	1017.46	19.83	16.0	0.38	5.43	1.33
1696252500.0			0.0	15.81	76.0	0	0	1017.45	20.0	16.0	0.38	5.38	1.31
1696252560.0			0.0	15.83	76.0	0	0	1017.45	20.02	16.0	0.38	5.36	1.31
1696252620.0			0.0	15.84	76.0	0	0	1017.44	20.05	16.0	0.38	5.35	1.31
1696252680.0			0.0	15.85	76.0	0	0	1017.43	20.08	16.0	1.0	5.34	1.31
1696252740.0			0.0	15.86	76.0	0	0	1017.42	20.1	16.0	1.0	5.33	1.31
1696252800.0			0.0	15.88	76.0	0	0	1017.42	20.13	16.0	1.0	5.31	1.31
1696252860.0			0.0	15.88	76.0	0	0	1017.41	20.14	16.0	1.0	5.28	1.31
1696252920.0			0.0	15.88	76.0	0	0	1017.4	20.15	16.0	1.0	5.24	1.31
1696252980.0			0.0	15.88	76.0	0	0	1017.39	20.16	16.0	1.69	5.2	1.31
1696253040.0			0.0	15.88	76.0	0	0	1017.38	20.18	16.0	1.69	5.16	1.31
1696253100.0			0.0	15.88	76.0	0	0	1017.38	20.19	16.0	1.69	5.13	1.31
1696253160.0			0.0	15.94	76.2	0	0	1017.37	20.25	16.0	1.69	5.04	1.31
1696253220.0			0.0	16.0	76.4	0	0	1017.36	20.31	16.0	1.69	4.95	1.31
1696253280.0			0.0	16.06	76.6	0	0	1017.35	20.38	16.0	4.0	4.86	1.31
1696253340.0			0.0	16.13	76.8	0	0	1017.34	20.44	16.0	4.0	4.78	1.31
1696253400.0			0.0	16.19	77.0	0	0	1017.34	20.5	16.0	4.0	4.69	1.31
1696253460.0			0.0	16.21	76.8	0	0	1017.33	20.5	16.0	4.0	4.68	1.31
1696253520.0			0.0	16.24	76.6	0	0	1017.32	20.5	16.0	4.0	4.66	1.31
1696253580.0			0.0	16.26	76.4	0	0	1017.31	20.5	16.0	5.13	4.65	1.31
1696253640.0			0.0	16.29	76.2	0	0	1017.3	20.5	16.0	5.13	4.64	1.31
1696253700.0			0.0	16.31	76.0	0	0	1017.3	20.5	16.0	5.13	4.63	1.31
1696253760.0			0.0	16.29	75.2	0	0	1017.29	20.64	16.0	5.13	4.6	1.49
1696253820.0			0.0	16.26	74.4	0	0	1017.28	20.78	16.0	5.13	4.58	1.66
1696253880.0			0.0	16.24	73.6	0	0	1017.27	20.91	16.0	19.5	4.55	1.84
1696253940.0			0.0	16.21	72.8	0	0	1017.27	21.05	16.0	19.5	4.53	2.01
1696254000.0			0.0	16.19	72.0	0	0	1017.26	21.19	16.0	19.5	4.5	2.19
1696254060.0			0.0	16.19	72.0	0	0	1017.25	21.21	16.0	19.5	4.47	2.19
1696254120.0			0.0	16.19	72.0	0	0	1017.24	21.24	16.0	19.5	4.45	2.19
1696254180.0			0.0	16.19	72.0	0	0	1017.23	21.26	16.0	21.88	4.43	2.19
1696254240.0			0.0	16.19	72.0	0	0	1017.23	21.29	16.0	21.88	4.4	2.19
1696254300.0			0.0	16.19	72.0	0	0	1017.22	21.31	16.0	21.88	4.38	2.19
1696254360.0			0.0	16.19	72.0	0	0	1017.21	21.33	16.0	21.88	4.34	2.19
1696254420.0			0.0	16.19	72.0	0	0	1017.2	21.34	16.0	21.88	4.3	2.19
1696254480.0			0.0	16.19	72.0	0	0	1017.19	21.35	16.0	23.0	4.26	2.19
1696254540.0			0.0	16.19	72.0	0	0	1017.19	21.36	16.0	23.0	4.22	2.19
1696254600.0			0.0	16.19	72.0	0	0	1017.18	21.38	16.0	23.0	4.19	2.19
1696254660.0			0.0	16.25	71.8	0	0	1017.17	21.46	16.0	23.0	4.18	2.15
1696254720.0			0.0	16.31	71.6	0	0	1017.16	21.55	16.0	23.0	4.16	2.11
1696254780.0			0.0	16.38	71.4	0	0	1017.15	21.64	16.0	33.0	4.15	2.08
1696254840.0			0.0	16.44	71.2	0	0	1017.15	21.73	16.0	33.0	4.14	2.04
1696254900.0			0.0	16.5	71.0	0	0	1017.14	21.81	16.0	33.0	4.13	2.0
1696254960.0			0.0	16.5	71.0	0	0	1017.13	21.83	16.0	33.0	4.13	2.0
1696255020.0			0.0	16.5	71.0	0	0	1017.12	21.84	16.0	33.0	4.13	2.0
1696255080.0			0.0	16.5	71.0	0	0	1017.11	21.85	16.0	35.0	4.13	2.0
1696255140.0			0.0	16.5	71.0	0	0	1017.11	21.86	16.0	35.0	4.13	2.0
1696255200.0			0.0	16.5	71.0	0	0	1017.1	21.88	16.0	35.0	4.13	2.0
1696255260.0			0.0	16.5	70.8	0	0	1017.1	21.9	16.0	35.0	4.1	2.0
1696255320.0			0.0	16.5	70.6	0	0	1017.1	21.93	16.0	35.0	4.08	2.0
1696255380.0			0.0	16.5	70.4	0	0	1017.1	21.95	16.0	35.88	4.05	2.0
1696255440.0			0.0	16.5	70.2	0	0	1017.1	21.98	16.0	35.88	4.03	2.0
1696255500.0			0.0	16.5	70.0	0	0	1017.1	22.0	16.0	35.88	4.0	2.0
1696255560.0			0.0	16.5	70.0	0	0	1017.1	22.03	16.0	35.88	3.98	2.0
1696255620.0			0.0	16.5	70.0	0	0	1017.1	22.05	16.0	35.88	3.95	2.0
1696255680.0			0.0	16.5	70.0	0	0	1017.1	22.08	16.0	36.0	3.93	2.0
1696255740.0			0.0	16.5	70.0	0	0	1017.1	22.1	16.0	36.0	3.9	2.0
1696255800.0			0.0	16.5	70.0	0	0	1017.1	22.13	16.0	36.0	3.88	2.0
1696255860.0			0.0	16.5	70.0	0	0	1017.1	22.14	16.0	36.0	3.86	1.98
1696255920.0			0.0	16.5	70.0	0	0	1017.1	22.15	16.0	36.0	3.85	1.95
1696255980.0			0.0	16.5	70.0	0	0	1017.1	22.16	16.0	36.88	3.84	1.93
1696256040.0			0.0	16.5	70.0	0	0	1017.1	22.18	16.0	36.88	3.83	1.9
1696256100.0			0.0	16.5	70.0	0	0	1017.1	22.19	16.0	36.88	3.81	1.88
1696256160.0			0.0	16.46	69.6	0	0	1017.1	22.23	16.0	36.88	3.79	1.93
1696256220.0			0.0	16.43	69.2	0	0	1017.1	22.26	16.0	36.88	3.76	1.98
1696256280.0			0.0	16.39	68.8	0	0	1017.1	22.3	16.0	23.88	3.74	2.03
1696256340.0			0.0	16.35	68.4	0	0	1017.1	22.34	16.0	23.88	3.71	2.08
1696256400.0			0.0	16.31	68.0	0	0	1017.1	22.38	16.0	23.88	3.69	2.13
1696256460.0			0.0	16.33	67.8	0	0	1017.1	22.4	16.0	23.88	3.65	2.13
1696256520.0			0.0	16.34	67.6	0	0	1017.1	22.43	16.0	23.88	3.61	2.13
1696256580.0			0.0	16.35	67.4	0	0	1017.1	22.45	16.0	26.0	3.58	2.13
1696256640.0			0.0	16.36	67.2	0	0	1017.1	22.48	16.0	26.0	3.54	2.13
1696256700.0			0.0	16.38	67.0	0	0	1017.1	22.5	16.0	26.0	3.5	2.13
1696256760.0			0.0	16.36	67.0	0	0	1017.1	22.5	16.0	26.0	3.48	2.1
1696256820.0			0.0	16.35	67.0	0	0	1017.1	22.5	16.0	26.0	3.45	2.08
1696256880.0			0.0	16.34	67.0	0	0	1017.1	22.5	16.0	28.13	3.43	2.05
1696256940.0			0.0	16.33	67.0	0	0	1017.1	22.5	16.0	28.13	3.4	2.03
1696257000.0			0.0	16.31	67.0	0	0	1017.1	22.5	16.0	28.13	3.38	2.0
1696257060.0			0.0	16.31	67.0	0	0	1017.1	22.53	16.0	28.13	3.36	2.0
1696257120.0			0.0	16.31	67.0	0	0	1017.1	22.55	16.0	28.13	3.35	2.0
1696257180.0			0.0	16.31	67.0	0	0	1017.1	22.58	16.0	29.38	3.34	2.0
1696257240.0			0.0	16.31	67.0	0	0	1017.1	22.6	16.0	29.38	3.33	2.0
1696257300.0			0.0	16.31	67.0	0	0	1017.1	22.63	16.0	29.38	3.31	2.0
1696257360.0			0.0	16.33	66.8	0	0	1017.1	22.68	15.58	29.38	3.29	2.04
1696257420.0			0.0	16.34	66.6	0	0	1017.1	22.73	15.17	29.38	3.26	2.08
1696257480.0			0.0	16.35	66.4	0	0	1017.1	22.78	14.75	31.69	3.24	2.11
1696257540.0			0.0	16.36	66.2	0	0	1017.1	22.83	14.33	31.69	3.21	2.15
1696257600.0			0.0	16.38	66.0	0	0	1017.1	22.88	13.91	31.69	3.19	2.19
1696257660.0			0.0	16.38	66.0	0	0	1017.1	22.9	13.91	31.69	3.18	2.19
1696257720.0			0.0	16.38	66.0	0	0	1017.1	22.93	13.91	31.69	3.16	2.19
1696257780.0			0.0	16.38	66.0	0	0	1017.1	22.95	13.91	33.13	3.15	2.19
1696257840.0			0.0	16.38	66.0	0	0	1017.1	22.98	13.91	33.13	3.14	2.19
1696257900.0			0.0	16.38	66.0	0	0	1017.1	23.0	13.91	33.13	3.13	2.19
1696257960.0			0.0	16.38	65.8	0	0	1017.1	23.0	13.91	33.13	3.13	2.19
1696258020.0			0.0	16.38	65.6	0	0	1017.1	23.0	13.91	33.13	3.13	2.19
1696258080.0			0.0	16.38	65.4	0	0	1017.1	23.0	13.91	35.38	3.13	2.19
1696258140.0			0.0	16.38	65.2	0	0	1017.1	23.0	13.91	35.38	3.13	2.19
1696258200.0			0.0	16.38	65.0	0	0	1017.1	23.0	13.91	35.38	3.13	2.19
1696258260.0			0.0	16.38	65.0	0	0	1017.1	23.03	13.91	35.38	3.1	2.19
1696258320.0			0.0	16.38	65.0	0	0	1017.1	23.05	13.91	35.38	3.08	2.19
1696258380.0			0.0	16.38	65.0	0	0	1017.1	23.08	13.91	36.88	3.05	2.19
1696258440.0			0.0	16.38	65.0	0	0	1017.1	23.1	13.91	36.88	3.03	2.19
1696258500.0			0.0	16.38	65.0	0	0	1017.1	23.13	13.91	36.88	3.0	2.19
1696258560.0			0.0	16.4	64.8	0	0	1017.1	23.18	14.33	36.88	2.98	2.17
1696258620.0			0.0	16.43	64.6	0	0	1017.1	23.23	14.75	36.88	2.95	2.16
1696258680.0			0.0	16.45	64.4	0	0	1017.1	23.28	15.17	32.31	2.93	2.15
1696258740.0			0.0	16.48	64.2	0	0	1017.1	23.33	15.58	32.31	2.9	2.14
1696258800.0			0.0	16.5	64.0	0	0	1017.1	23.38	16.0	32.31	2.88	2.13
1696258860.0			0.0	16.5	64.0	0	0	1017.11	23.4	16.0	32.31	2.88	2.13
1696258920.0			0.0	16.5	64.0	0	0	1017.12	23.43	16.0	32.31	2.88	2.13
1696258980.0			0.0	16.5	64.0	0	0	1017.14	23.45	16.0	32.38	2.88	2.13
1696259040.0			0.0	16.5	64.0	0	0	1017.15	23.48	16.0	32.38	2.88	2.13
1696259100.0			0.0	16.5	64.0	0	0	1017.16	23.5	16.0	32.38	2.88	2.13
1696259160.0			0.0	16.52	64.0	0	0	1017.17	23.53	16.0	32.38	2.86	2.13
1696259220.0			0.0	16.55	64.0	0	0	1017.19	23.55	16.0	32.38	2.85	2.13
1696259280.0			0.0	16.58	64.0	0	0	1017.2	23.58	16.0	33.31	2.84	2.13
1696259340.0			0.0	16.6	64.0	0	0	1017.21	23.6	16.0	33.31	2.83	2.13
1696259400.0			0.0	16.63	64.0	0	0	1017.23	23.63	16.0	33.31	2.81	2.13
1696259460.0			0.2	16.63	64.0	0	0	1017.24	23.63	16.0	33.31	2.81	2.13
1696259520.0			0.4	16.63	64.0	0	0	1017.25	23.63	16.0	33.31	2.81	2.13
1696259580.0			0.6	16.63	64.0	0	0	1017.26	23.63	16.0	33.31	2.81	2.13
1696259640.0			0.8	16.63	64.0	0	0	1017.28	23.63	16.0	33.31	2.81	2.13
1696259700.0			1.0	16.63	64.0	0	0	1017.29	23.63	16.0	33.31	2.81	2.13
1696259760.0			1.0	16.64	64.0	0	0	1017.3	23.66	16.0	33.31	2.81	2.16
1696259820.0			1.0	16.65	64.0	0	0	1017.31	23.7	16.0	33.31	2.81	2.2
1696259880.0			1.0	16.66	64.0	0	0	1017.33	23.74	16.0	39.69	2.81	2.24
1696259940.0			1.0	16.68	64.0	0	0	1017.34	23.78	16.0	39.69	2.81	2.28
1696260000.0			1.0	16.69	64.0	0	0	1017.35	23.81	16.0	39.69	2.81	2.31
1696260060.0			1.0	16.69	64.0	0	0	1017.36	23.83	16.0	39.69	2.81	2.31
1696260120.0			1.0	16.69	64.0	0	0	1017.38	23.84	16.0	39.69	2.81	2.31
1696260180.0			1.0	16.69	64.0	0	0	1017.39	23.85	16.0	39.69	2.81	2.31
1696260240.0			1.0	16.69	64.0	0	0	1017.4	23.86	16.0	39.69	2.81	2.31
1696260300.0			1.0	16.69	64.0	0	0	1017.41	23.88	16.0	39.69	2.81	2.31
1696260360.0			1.0	16.69	63.8	0	0	1017.43	23.9	16.0	39.69	2.91	2.38
1696260420.0			1.0	16.69	63.6	0	0	1017.44	23.93	16.0	39.69	3.01	2.44
1696260480.0			1.0	16.69	63.4	0	0	1017.45	23.95	16.0	43.19	3.11	2.5
1696260540.0			1.0	16.69	63.2	0	0	1017.46	23.98	16.0	43.19	3.21	2.56
1696260600.0			1.0	16.69	63.0	0	0	1017.48	24.0	16.0	43.19	3.31	2.63
1696260660.0			1.0	16.69	63.0	0	0	1017.49	24.0	16.0	43.19	3.31	2.63
1696260720.0			1.0	16.69	63.0	0	0	1017.5	24.0	16.0	43.19	3.31	2.63
1696260780.0			1.0	16.69	63.0	0	0	1017.52	24.0	16.0	42.88	3.31	2.63
1696260840.0			1.0	16.69	63.0	0	0	1017.53	24.0	16.0	42.88	3.31	2.63
1696260900.0			1.0	16.69	63.0	0	0	1017.54	24.0	16.0	42.88	3.31	2.63
1696260960.0			1.0	16.75	63.0	0	0	1017.55	24.08	16.0	42.88	3.31	2.68
1696261020.0			1.0	16.81	63.0	0	0	1017.57	24.15	16.0	42.88	3.31	2.73
1696261080.0			1.0	16.88	63.0	0	0	1017.58	24.23	16.0	24.88	3.31	2.78
1696261140.0			1.0	16.94	63.0	0	0	1017.59	24.3	16.0	24.88	3.31	2.83
1696261200.0			1.0	17.0	63.0	0	0	1017.6	24.38	16.0	24.88	3.31	2.88
1696261260.0			1.0	17.02	63.0	0	0	1017.62	24.4	16.0	24.88	3.33	2.88
1696261320.0			1.0	17.05	63.0	0	0	1017.63	24.43	16.0	24.88	3.34	2.88
1696261380.0			1.0	17.08	63.0	0	0	1017.64	24.45	16.0	24.63	3.35	2.88
1696261440.0			1.0	17.1	63.0	0	0	1017.65	24.48	16.0	24.63	3.36	2.88
1696261500.0			1.0	17.13	63.0	0	0	1017.67	24.5	16.0	24.63	3.38	2.88
1696261560.0			1.0	17.13	63.0	0	0	1017.68	24.53	16.0	24.63	3.38	2.86
1696261620.0			1.0	17.13	63.0	0	0	1017.69	24.55	16.0	24.63	3.38	2.85
