timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1696244400.0			0.0	13.38	90.0	0	0	1007.84	15.19	15.72	12.69	0.31	0.0
1696244460.0			0.0	13.38	90.0	0	0	1007.85	15.19	15.72	12.69	0.41	0.0
1696244520.0			0.0	13.38	90.0	0	0	1007.85	15.19	15.73	12.69	0.51	0.0
1696244580.0			0.0	13.38	90.0	0	0	1007.85	15.19	15.73	6.19	0.61	0.0
1696244640.0			0.0	13.38	90.0	0	0	1007.86	15.19	15.74	6.19	0.71	0.0
1696244700.0			0.0	13.38	90.0	0	0	1007.86	15.19	15.74	6.19	0.81	0.0
1696244760.0			0.0	13.38	90.0	0	0	1007.86	15.19	15.75	6.19	0.81	0.0
1696244820.0			0.0	13.38	90.0	0	0	1007.87	15.19	15.75	6.19	0.81	0.0
1696244880.0			0.0	13.38	90.0	0	0	1007.87	15.19	15.75	5.81	0.81	0.0
1696244940.0			0.0	13.38	90.0	0	0	1007.87	15.19	15.76	5.81	0.81	0.0
1696245000.0			0.0	13.38	90.0	0	0	1007.87	15.19	15.76	5.81	0.81	0.0
1696245060.0			0.0	13.38	90.0	0	0	1007.88	15.19	15.77	5.81	0.83	0.0
1696245120.0			0.0	13.38	90.0	0	0	1007.88	15.19	15.77	5.81	0.84	0.0
1696245180.0			0.0	13.38	90.0	0	0	1007.88	15.19	15.77	11.5	0.85	0.0
1696245240.0			0.0	13.38	90.0	0	0	1007.89	15.19	15.78	11.5	0.86	0.0
1696245300.0			0.0	13.38	90.0	0	0	1007.89	15.19	15.78	11.5	0.88	0.0
1696245360.0			0.0	13.38	90.0	0	0	1007.89	15.19	15.79	11.5	0.88	0.0
1696245420.0			0.0	13.38	90.0	0	0	1007.9	15.19	15.79	11.5	0.88	0.0
1696245480.0			0.0	13.38	90.0	0	0	1007.9	15.19	15.8	11.13	0.88	0.0
1696245540.0			0.0	13.38	90.0	0	0	1007.9	15.19	15.8	11.13	0.88	0.0
1696245600.0			0.0	13.38	90.0	0	0	1007.91	15.19	15.81	11.13	0.88	0.0
1696245660.0			0.0	13.43	90.2	0	0	1007.91	15.21	15.81	11.13	0.78	0.0
1696245720.0			0.0	13.48	90.4	0	0	1007.91	15.24	15.81	11.13	0.68	0.0
1696245780.0			0.0	13.53	90.6	0	0	1007.92	15.26	15.82	3.81	0.57	0.0
1696245840.0			0.0	13.58	90.8	0	0	1007.92	15.29	15.82	3.81	0.48	0.0
1696245900.0			0.0	13.63	91.0	0	0	1007.92	15.31	15.83	3.81	0.38	0.0
1696245960.0			0.0	13.63	90.8	0	0	1007.92	15.31	15.74	3.81	0.4	0.0
1696246020.0			0.0	13.63	90.6	0	0	1007.93	15.31	15.66	3.81	0.43	0.0
1696246080.0			0.0	13.63	90.4	0	0	1007.93	15.31	15.57	359.0	0.45	0.0
1696246140.0			0.0	13.63	90.2	0	0	1007.93	15.31	15.48	359.0	0.48	0.0
1696246200.0			0.0	13.63	90.0	0	0	1007.94	15.31	15.4	359.0	0.5	0.0
1696246260.0			0.0	13.63	90.2	0	0	1007.94	15.29	15.4	359.0	0.56	0.0
1696246320.0			0.0	13.63	90.4	0	0	1007.94	15.26	15.4	359.0	0.63	0.0
1696246380.0			0.0	13.63	90.6	0	0	1007.95	15.24	15.39	358.19	0.69	0.0
1696246440.0			0.0	13.63	90.8	0	0	1007.95	15.21	15.39	358.19	0.75	0.0
1696246500.0			0.0	13.63	91.0	0	0	1007.95	15.19	15.39	358.19	0.81	0.0
1696246560.0			0.0	13.63	91.0	0	0	1007.96	15.19	15.39	358.19	0.83	0.0
1696246620.0			0.0	13.63	91.0	0	0	1007.96	15.19	15.39	358.19	0.84	0.0
1696246680.0			0.0	13.63	91.0	0	0	1007.96	15.19	15.39	357.38	0.85	0.0
1696246740.0			0.0	13.63	91.0	0	0	1007.96	15.19	15.39	357.38	0.86	0.0
1696246800.0			0.0	13.63	91.0	0	0	1007.97	15.19	15.39	357.38	0.88	0.0
1696246860.0			0.0	13.68	91.0	0	0	1007.97	15.25	15.38	357.38	0.83	0.0
1696246920.0			0.0	13.73	91.0	0	0	1007.97	15.31	15.38	357.38	0.78	0.0
1696246980.0			0.0	13.78	91.0	0	0	1007.98	15.38	15.38	356.63	0.73	0.0
1696247040.0			0.0	13.83	91.0	0	0	1007.98	15.44	15.38	356.63	0.68	0.0
1696247100.0			0.0	13.88	91.0	0	0	1007.98	15.5	15.38	356.63	0.63	0.0
1696247160.0			0.0	13.9	91.0	0	0	1007.99	15.53	15.38	356.63	0.56	0.0
1696247220.0			0.0	13.93	91.0	0	0	1007.99	15.55	15.38	356.63	0.5	0.0
1696247280.0			0.0	13.95	91.0	0	0	1007.99	15.58	15.38	355.81	0.44	0.0
1696247340.0			0.0	13.98	91.0	0	0	1008.0	15.6	15.37	355.81	0.38	0.0
1696247400.0			0.0	14.0	91.0	0	0	1008.0	15.63	15.37	355.81	0.31	0.0
1696247460.0			0.0	14.03	91.0	0	0	1008.0	15.63	15.37	355.81	0.38	0.0
1696247520.0			0.0	14.05	91.0	0	0	1008.01	15.63	15.37	355.81	0.44	0.0
1696247580.0			0.0	14.08	91.0	0	0	1008.01	15.63	15.37	355.13	0.5	0.0
1696247640.0			0.0	14.1	91.0	0	0	1008.01	15.63	15.37	355.13	0.56	0.0
1696247700.0			0.0	14.13	91.0	0	0	1008.01	15.63	15.37	355.13	0.63	0.0
1696247760.0			0.0	14.13	91.0	0	0	1008.02	15.63	15.36	355.13	0.7	0.0
1696247820.0			0.0	14.13	91.0	0	0	1008.02	15.63	15.36	355.13	0.78	0.0
1696247880.0			0.0	14.13	91.0	0	0	1008.02	15.63	15.36	19.88	0.85	0.0
1696247940.0			0.0	14.13	91.0	0	0	1008.03	15.63	15.36	19.88	0.93	0.0
1696248000.0			0.0	14.13	91.0	0	0	1008.03	15.63	15.36	19.88	1.0	0.0
1696248060.0			0.0	14.14	91.0	0	0	1008.02	15.64	15.37	19.88	1.06	0.0
1696248120.0			0.0	14.15	91.0	0	0	1008.02	15.65	15.38	19.88	1.13	0.0
1696248180.0			0.0	14.16	91.0	0	0	1008.01	15.66	15.39	31.19	1.19	0.0
1696248240.0			0.0	14.18	91.0	0	0	1008.0	15.68	15.4	31.19	1.25	0.0
1696248300.0			0.0	14.19	91.0	0	0	1008.0	15.69	15.41	31.19	1.31	0.0
1696248360.0			0.0	14.19	91.0	0	0	1007.99	15.69	15.42	31.19	1.31	0.03
1696248420.0			0.0	14.19	91.0	0	0	1007.98	15.69	15.43	31.19	1.31	0.05
1696248480.0			0.0	14.19	91.0	0	0	1007.98	15.69	15.44	30.63	1.31	0.08
1696248540.0			0.0	14.19	91.0	0	0	1007.97	15.69	15.46	30.63	1.31	0.1
1696248600.0			0.0	14.19	91.0	0	0	1007.96	15.69	15.47	30.63	1.31	0.13
1696248660.0			0.0	14.19	91.0	0	0	1007.96	15.69	15.48	30.63	1.25	0.1
1696248720.0			0.0	14.19	91.0	0	0	1007.95	15.69	15.49	30.63	1.19	0.08
1696248780.0			0.0	14.19	91.0	0	0	1007.94	15.69	15.5	9.19	1.13	0.05
1696248840.0			0.0	14.19	91.0	0	0	1007.94	15.69	15.51	9.19	1.06	0.02
1696248900.0			0.0	14.19	91.0	0	0	1007.93	15.69	15.52	9.19	1.0	0.0
1696248960.0			0.0	14.25	91.0	0	0	1007.92	15.78	15.53	9.19	1.06	0.0
1696249020.0			0.0	14.31	91.0	0	0	1007.92	15.86	15.54	9.19	1.13	0.0
1696249080.0			0.0	14.38	91.0	0	0	1007.91	15.95	15.55	12.13	1.19	0.0
1696249140.0			0.0	14.44	91.0	0	0	1007.9	16.04	15.56	12.13	1.25	0.0
1696249200.0			0.0	14.5	91.0	0	0	1007.9	16.13	15.57	12.13	1.31	0.0
1696249260.0			0.0	14.53	91.0	0	0	1007.89	16.16	15.58	12.13	1.33	0.0
1696249320.0			0.0	14.55	91.0	0	0	1007.88	16.2	15.59	12.13	1.34	0.0
1696249380.0			0.0	14.58	91.0	0	0	1007.88	16.24	15.6	15.0	1.35	0.0
1696249440.0			0.0	14.6	91.0	0	0	1007.87	16.27	15.62	15.0	1.36	0.0
1696249500.0			0.0	14.63	91.0	0	0	1007.86	16.31	15.63	15.0	1.38	0.0
1696249560.0			0.0	14.7	90.8	0	0	1007.86	16.41	15.69	15.0	1.36	0.0
1696249620.0			0.0	14.78	90.6	0	0	1007.85	16.51	15.76	15.0	1.35	0.0
1696249680.0			0.0	14.85	90.4	0	0	1007.84	16.61	15.82	17.63	1.34	0.0
1696249740.0			0.0	14.93	90.2	0	0	1007.84	16.71	15.89	17.63	1.33	0.0
1696249800.0			0.0	15.0	90.0	0	0	1007.83	16.81	15.95	17.63	1.31	0.0
1696249860.0			0.0	15.03	90.0	0	0	1007.82	16.83	15.95	17.63	1.31	0.03
1696249920.0			0.0	15.05	90.0	0	0	1007.81	16.84	15.95	17.63	1.31	0.05
1696249980.0			0.0	15.08	90.0	0	0	1007.81	16.85	15.96	17.5	1.31	0.08
1696250040.0			0.0	15.1	90.0	0	0	1007.8	16.86	15.96	17.5	1.31	0.1
1696250100.0			0.0	15.13	90.0	0	0	1007.79	16.88	15.96	17.5	1.31	0.13
1696250160.0			0.0	15.13	90.0	0	0	1007.79	16.88	15.96	17.5	1.31	0.13
1696250220.0			0.0	15.13	90.0	0	0	1007.78	16.88	15.96	17.5	1.31	0.13
1696250280.0			0.0	15.13	90.0	0	0	1007.77	16.88	15.96	17.5	1.31	0.13
1696250340.0			0.0	15.13	90.0	0	0	1007.77	16.88	15.97	17.5	1.31	0.13
1696250400.0			0.0	15.13	90.0	0	0	1007.76	16.88	15.97	17.5	1.31	0.13
1696250460.0			0.0	15.14	89.8	0	0	1007.75	16.93	15.97	17.5	1.31	0.16
1696250520.0			0.0	15.15	89.6	0	0	1007.75	16.98	15.97	17.5	1.31	0.2
1696250580.0			0.0	15.16	89.4	0	0	1007.74	17.02	15.97	8.81	1.31	0.24
1696250640.0			0.0	15.18	89.2	0	0	1007.73	17.08	15.97	8.81	1.31	0.28
1696250700.0			0.0	15.19	89.0	0	0	1007.73	17.13	15.98	8.81	1.31	0.31
1696250760.0			0.0	15.23	88.8	0	0	1007.72	17.23	15.98	8.81	1.31	0.31
1696250820.0			0.0	15.26	88.6	0	0	1007.71	17.33	15.98	8.81	1.31	0.31
1696250880.0			0.0	15.3	88.4	0	0	1007.71	17.43	15.98	10.19	1.31	0.31
1696250940.0			0.0	15.34	88.2	0	0	1007.7	17.52	15.98	10.19	1.31	0.31
1696251000.0			0.0	15.38	88.0	0	0	1007.69	17.63	15.98	10.19	1.31	0.31
1696251060.0			0.0	15.4	87.8	0	0	1007.69	17.66	15.99	10.19	1.31	0.31
1696251120.0			0.0	15.43	87.6	0	0	1007.68	17.7	15.99	10.19	1.31	0.31
1696251180.0			0.0	15.45	87.4	0	0	1007.67	17.74	15.99	10.13	1.31	0.31
1696251240.0			0.0	15.48	87.2	0	0	1007.67	17.77	15.99	10.13	1.31	0.31
1696251300.0			0.0	15.5	87.0	0	0	1007.66	17.81	15.99	10.13	1.31	0.31
1696251360.0			0.0	15.56	87.0	0	0	1007.65	17.88	15.99	10.13	1.49	0.31
1696251420.0			0.0	15.63	87.0	0	0	1007.65	17.94	16.0	10.13	1.66	0.31
1696251480.0			0.0	15.69	87.0	0	0	1007.64	18.0	16.0	353.38	1.84	0.31
1696251540.0			0.0	15.75	87.0	0	0	1007.63	18.06	16.0	353.38	2.01	0.31
1696251600.0			0.0	15.81	87.0	0	0	1007.63	18.13	16.0	353.38	2.19	0.31
1696251660.0			0.0	15.79	86.8	0	0	1007.62	18.16	16.0	353.38	2.28	0.38
1696251720.0			0.0	15.76	86.6	0	0	1007.61	18.2	16.0	353.38	2.36	0.44
1696251780.0			0.0	15.74	86.4	0	0	1007.6	18.24	16.0	20.31	2.45	0.5
1696251840.0			0.0	15.71	86.2	0	0	1007.59	18.27	16.0	20.31	2.54	0.56
1696251900.0			0.0	15.69	86.0	0	0	1007.58	18.31	16.0	20.31	2.63	0.63
1696251960.0			0.0	15.73	85.8	0	0	1007.57	18.38	16.0	20.31	2.63	0.63
1696252020.0			0.0	15.76	85.6	0	0	1007.56	18.44	16.0	20.31	2.63	0.63
1696252080.0			0.0	15.8	85.4	0	0	1007.55	18.5	16.0	5.81	2.63	0.63
1696252140.0			0.0	15.84	85.2	0	0	1007.54	18.56	16.0	5.81	2.63	0.63
1696252200.0			0.0	15.88	85.0	0	0	1007.53	18.63	16.0	5.81	2.63	0.63
1696252260.0			0.0	15.88	84.4	0	0	1007.52	18.73	16.0	5.81	2.73	0.63
1696252320.0			0.0	15.88	83.8	0	0	1007.51	18.83	16.0	5.81	2.83	0.63
1696252380.0			0.0	15.88	83.2	0	0	1007.5	18.93	16.0	26.88	2.93	0.63
1696252440.0			0.0	15.88	82.6	0	0	1007.49	19.02	16.0	26.88	3.03	0.63
1696252500.0			0.0	15.88	82.0	0	0	1007.48	19.13	16.0	26.88	3.13	0.63
1696252560.0			0.0	15.88	82.0	0	0	1007.47	19.13	16.0	26.88	3.13	0.63
1696252620.0			0.0	15.88	82.0	0	0	1007.46	19.13	16.0	26.88	3.13	0.63
1696252680.0			0.0	15.88	82.0	0	0	1007.45	19.13	16.0	26.88	3.13	0.63
1696252740.0			0.0	15.88	82.0	0	0	1007.44	19.13	16.0	26.88	3.13	0.63
1696252800.0			0.0	15.88	82.0	0	0	1007.43	19.13	16.0	26.88	3.13	0.63
1696252860.0			0.0	15.86	81.8	0	0	1007.42	19.14	16.0	26.88	3.16	0.64
1696252920.0			0.0	15.85	81.6	0	0	1007.41	19.15	16.0	26.88	3.2	0.65
1696252980.0			0.0	15.84	81.4	0	0	1007.4	19.16	16.0	347.81	3.24	0.66
1696253040.0			0.0	15.83	81.2	0	0	1007.39	19.18	16.0	347.81	3.28	0.68
1696253100.0			0.0	15.81	81.0	0	0	1007.38	19.19	16.0	347.81	3.31	0.69
1696253160.0			0.0	15.91	80.8	0	0	1007.37	19.35	16.0	347.81	3.35	0.69
1696253220.0			0.0	16.01	80.6	0	0	1007.36	19.51	16.0	347.81	3.39	0.69
1696253280.0			0.0	16.11	80.4	0	0	1007.35	19.68	16.0	44.69	3.43	0.69
1696253340.0			0.0	16.21	80.2	0	0	1007.34	19.84	16.0	44.69	3.46	0.69
1696253400.0			0.0	16.31	80.0	0	0	1007.33	20.0	16.0	44.69	3.5	0.69
1696253460.0			0.0	16.31	80.0	0	0	1007.32	20.0	16.0	44.69	3.5	0.69
1696253520.0			0.0	16.31	80.0	0	0	1007.31	20.0	16.0	44.69	3.5	0.69
1696253580.0			0.0	16.31	80.0	0	0	1007.3	20.0	16.0	44.81	3.5	0.69
1696253640.0			0.0	16.31	80.0	0	0	1007.29	20.0	16.0	44.81	3.5	0.69
1696253700.0			0.0	16.31	80.0	0	0	1007.28	20.0	16.0	44.81	3.5	0.69
1696253760.0			0.0	16.38	79.4	0	0	1007.27	20.14	16.0	44.81	3.44	0.71
1696253820.0			0.0	16.44	78.8	0	0	1007.26	20.27	16.0	44.81	3.38	0.74
1696253880.0			0.0	16.5	78.2	0	0	1007.25	20.41	16.0	330.69	3.31	0.76
1696253940.0			0.0	16.56	77.6	0	0	1007.24	20.55	16.0	330.69	3.25	0.79
1696254000.0			0.0	16.63	77.0	0	0	1007.23	20.69	16.0	330.69	3.19	0.81
1696254060.0			0.0	16.63	77.0	0	0	1007.22	20.73	16.0	330.69	3.19	0.83
1696254120.0			0.0	16.63	77.0	0	0	1007.21	20.76	16.0	330.69	3.19	0.84
1696254180.0			0.0	16.63	77.0	0	0	1007.2	20.8	16.0	357.88	3.19	0.85
1696254240.0			0.0	16.63	77.0	0	0	1007.19	20.84	16.0	357.88	3.19	0.86
1696254300.0			0.0	16.63	77.0	0	0	1007.18	20.88	16.0	357.88	3.19	0.88
1696254360.0			0.0	16.6	76.8	0	0	1007.17	20.88	16.0	357.88	3.19	0.84
1696254420.0			0.0	16.58	76.6	0	0	1007.16	20.88	16.0	357.88	3.19	0.8
1696254480.0			0.0	16.55	76.4	0	0	1007.15	20.88	16.0	30.63	3.19	0.76
1696254540.0			0.0	16.52	76.2	0	0	1007.14	20.88	16.0	30.63	3.19	0.73
1696254600.0			0.0	16.5	76.0	0	0	1007.13	20.88	16.0	30.63	3.19	0.69
1696254660.0			0.0	16.54	75.6	0	0	1007.12	21.0	16.0	30.63	2.95	0.68
1696254720.0			0.0	16.58	75.2	0	0	1007.11	21.13	16.0	30.63	2.71	0.66
1696254780.0			0.0	16.61	74.8	0	0	1007.1	21.25	16.0	339.38	2.48	0.65
1696254840.0			0.0	16.65	74.4	0	0	1007.09	21.38	16.0	339.38	2.24	0.64
1696254900.0			0.0	16.69	74.0	0	0	1007.08	21.5	16.0	339.38	2.0	0.63
1696254960.0			0.0	16.69	74.0	0	0	1007.07	21.5	16.0	339.38	2.0	0.63
1696255020.0			0.0	16.69	74.0	0	0	1007.06	21.5	16.0	339.38	2.0	0.63
1696255080.0			0.0	16.69	74.0	0	0	1007.05	21.5	16.0	339.5	2.0	0.63
1696255140.0			0.0	16.69	74.0	0	0	1007.04	21.5	16.0	339.5	2.0	0.63
