timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1696071600.0	0.17		23.0	15.19	92.0	0	0	1006.14	16.69	12.99	23.88	2.5	0.19
1696071660.0	0.17		22.8	15.21	92.0	0	0	1006.13	16.69	13.0	23.88	2.63	0.25
1696071720.0	0.17		22.6	15.24	92.0	0	0	1006.12	16.69	13.01	23.88	2.75	0.31
1696071780.0	0.17		22.4	15.26	92.0	0	0	1006.1	16.69	13.01	24.88	2.88	0.38
1696071840.0	0.17		22.2	15.29	92.0	0	0	1006.09	16.69	13.02	24.88	3.0	0.44
1696071900.0	0.17		22.0	15.31	92.0	0	0	1006.08	16.69	13.03	24.88	3.13	0.5
1696071960.0	0.17		21.6	15.31	92.0	0	0	1006.06	16.69	13.04	24.88	3.13	0.5
1696072020.0	0.17		21.2	15.31	92.0	0	0	1006.05	16.69	13.05	24.88	3.13	0.5
1696072080.0	0.17		20.8	15.31	92.0	0	0	1006.04	16.69	13.06	24.88	3.13	0.5
1696072140.0	0.17		20.4	15.31	92.0	0	0	1006.02	16.69	13.07	24.88	3.13	0.5
1696072200.0	0.17		20.0	15.31	92.0	0	0	1006.01	16.69	13.08	24.88	3.13	0.5
1696072260.0	0.17		19.6	15.28	91.8	0	0	1006.0	16.68	13.08	24.88	3.13	0.5
1696072320.0	0.17		19.2	15.24	91.6	0	0	1005.98	16.66	13.09	24.88	3.13	0.5
1696072380.0	0.18		18.8	15.2	91.4	0	0	1005.97	16.65	13.1	4.31	3.13	0.5
1696072440.0	0.18		18.4	15.16	91.2	0	0	1005.96	16.64	13.11	4.31	3.13	0.5
1696072500.0	0.18		18.0	15.13	91.0	0	0	1005.94	16.63	13.12	4.31	3.13	0.5
1696072560.0	0.18		17.6	15.13	91.0	0	0	1005.93	16.6	13.13	4.31	2.98	0.5
1696072620.0	0.18		17.2	15.13	91.0	0	0	1005.92	16.58	13.14	4.31	2.83	0.5
1696072680.0	0.18		16.8	15.13	91.0	0	0	1005.9	16.55	13.14	357.13	2.68	0.5
1696072740.0	0.18		16.4	15.13	91.0	0	0	1005.89	16.52	13.15	357.13	2.53	0.5
1696072800.0	0.18		16.0	15.13	91.0	0	0	1005.88	16.5	13.16	357.13	2.38	0.5
1696072860.0	0.18		15.8	15.13	91.0	0	0	1005.86	16.52	13.17	357.13	2.38	0.48
1696072920.0	0.18		15.6	15.13	91.0	0	0	1005.85	16.55	13.18	357.13	2.38	0.45
1696072980.0	0.18		15.4	15.13	91.0	0	0	1005.84	16.58	13.19	357.13	2.38	0.43
1696073040.0	0.18		15.2	15.13	91.0	0	0	1005.82	16.6	13.2	357.13	2.38	0.4
1696073100.0	0.18		15.0	15.13	91.0	0	0	1005.81	16.63	13.21	357.13	2.38	0.38
1696073160.0	0.18		14.6	15.13	91.0	0	0	1005.8	16.6	13.21	357.13	2.46	0.38
1696073220.0	0.18		14.2	15.13	91.0	0	0	1005.78	16.58	13.22	357.13	2.55	0.38
1696073280.0	0.18		13.8	15.13	91.0	0	0	1005.77	16.55	13.23	15.88	2.64	0.38
1696073340.0	0.18		13.4	15.13	91.0	0	0	1005.76	16.52	13.24	15.88	2.73	0.38
1696073400.0	0.18		13.0	15.13	91.0	0	0	1005.74	16.5	13.25	15.88	2.81	0.38
1696073460.0	0.18		12.6	15.13	91.0	0	0	1005.73	16.52	13.26	15.88	2.68	0.38
1696073520.0	0.18		12.2	15.13	91.0	0	0	1005.72	16.55	13.27	15.88	2.54	0.38
1696073580.0	0.18		11.8	15.13	91.0	0	0	1005.7	16.58	13.27	6.81	2.4	0.38
1696073640.0	0.18		11.4	15.13	91.0	0	0	1005.69	16.6	13.28	6.81	2.26	0.38
1696073700.0	0.18		11.0	15.13	91.0	0	0	1005.68	16.63	13.29	6.81	2.13	0.38
1696073760.0	0.18		10.6	15.13	91.0	0	0	1005.66	16.63	13.3	6.81	2.06	0.34
1696073820.0	0.18		10.2	15.13	91.0	0	0	1005.65	16.63	13.31	6.81	2.0	0.3
1696073880.0			9.8	15.13	91.0	0	0	1005.64	16.63	13.32	24.19	1.94	0.26
1696073940.0			9.4	15.13	91.0	0	0	1005.62	16.63	13.33	24.19	1.88	0.23
1696074000.0			9.0	15.13	91.0	0	0	1005.61	16.63	13.34	24.19	1.81	0.19
1696074060.0			8.8	15.13	91.0	0	0	1005.6	16.63	13.34	24.19	1.79	0.19
1696074120.0			8.6	15.13	91.0	0	0	1005.58	16.63	13.35	24.19	1.76	0.19
