timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1695985200.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.64	15.81	12.28	357.69	2.81	0.5
1695985260.0	0.17	0.17	100.0	14.4	92.0	0	0	1004.66	15.81	12.29	357.69	2.68	0.5
1695985320.0	0.17	0.17	100.0	14.43	92.0	0	0	1004.67	15.81	12.3	357.69	2.54	0.5
1695985380.0	0.15	0.15	100.0	14.45	92.0	0	0	1004.68	15.81	12.3	12.13	2.4	0.5
1695985440.0	0.15	0.15	100.0	14.48	92.0	0	0	1004.7	15.81	12.31	12.13	2.26	0.5
1695985500.0	0.15	0.15	100.0	14.5	92.0	0	0	1004.71	15.81	12.32	12.13	2.13	0.5
1695985560.0	0.15	0.15	100.0	14.48	92.0	0	0	1004.72	15.81	12.32	12.13	2.13	0.5
1695985620.0	0.15	0.15	100.0	14.45	92.0	0	0	1004.74	15.81	12.33	12.13	2.13	0.5
1695985680.0	0.17	0.17	100.0	14.43	92.0	0	0	1004.75	15.81	12.34	26.0	2.13	0.5
1695985740.0	0.17	0.17	100.0	14.4	92.0	0	0	1004.76	15.81	12.35	26.0	2.13	0.5
1695985800.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.77	15.81	12.35	26.0	2.13	0.5
1695985860.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.79	15.81	12.36	26.0	2.13	0.5
1695985920.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.8	15.81	12.37	26.0	2.13	0.5
1695985980.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.81	15.81	12.37	25.88	2.13	0.5
1695986040.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.83	15.81	12.38	25.88	2.13	0.5
1695986100.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.84	15.81	12.39	25.88	2.13	0.5
1695986160.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.85	15.81	12.39	25.88	2.13	0.5
1695986220.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.87	15.81	12.4	25.88	2.13	0.5
1695986280.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.88	15.81	12.41	25.88	2.13	0.5
1695986340.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.89	15.81	12.42	25.88	2.13	0.5
1695986400.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.9	15.81	12.42	25.88	2.13	0.5
1695986460.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.92	15.81	12.43	25.88	2.13	0.53
1695986520.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.93	15.81	12.44	25.88	2.13	0.55
1695986580.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.94	15.81	12.44	354.63	2.13	0.57
1695986640.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.96	15.81	12.45	354.63	2.13	0.6
1695986700.0	0.17	0.17	100.0	14.38	92.0	0	0	1004.97	15.81	12.46	354.63	2.13	0.63
1695986760.0	0.17	0.17	100.0	14.4	92.0	0	0	1004.98	15.81	12.46	354.63	2.24	0.66
1695986820.0	0.17	0.17	100.0	14.43	92.0	0	0	1005.0	15.81	12.47	354.63	2.35	0.7
1695986880.0	0.15	0.15	100.0	14.45	92.0	0	0	1005.01	15.81	12.48	353.88	2.46	0.74
1695986940.0	0.15	0.15	100.0	14.48	92.0	0	0	1005.02	15.81	12.49	353.88	2.58	0.78
1695987000.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.04	15.81	12.49	353.88	2.69	0.81
1695987060.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.05	15.81	12.5	353.88	2.65	0.75
1695987120.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.06	15.81	12.51	353.88	2.61	0.69
1695987180.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.07	15.81	12.51	7.19	2.58	0.63
1695987240.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.09	15.81	12.52	7.19	2.54	0.56
1695987300.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.1	15.81	12.53	7.19	2.5	0.5
1695987360.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.11	15.81	12.53	7.19	2.5	0.5
1695987420.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.13	15.81	12.54	7.19	2.5	0.5
1695987480.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.14	15.81	12.55	7.13	2.5	0.5
1695987540.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.15	15.81	12.56	7.13	2.5	0.5
1695987600.0	0.15	0.15	100.0	14.5	92.0	0	0	1005.17	15.81	12.56	7.13	2.5	0.5
1695987660.0	0.15	0.15	100.0	14.5	92.2	0	0	1005.18	15.81	12.53	7.13	2.73	0.54
1695987720.0	0.15	0.15	100.0	14.5	92.4	0	0	1005.19	15.81	12.5	7.13	2.95	0.57
1695987780.0	0.15	0.15	100.0	14.5	92.6	0	0	1005.2	15.81	12.47	358.19	3.18	0.61
1695987840.0	0.15	0.15	100.0	14.5	92.8	0	0	1005.22	15.81	12.44	358.19	3.4	0.65
1695987900.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.23	15.81	12.41	358.19	3.63	0.69
1695987960.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.24	15.79	12.41	358.19	3.28	0.63
1695988020.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.26	15.76	12.42	358.19	2.93	0.56
1695988080.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.27	15.74	12.42	18.0	2.58	0.5
1695988140.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.28	15.71	12.42	18.0	2.22	0.44
1695988200.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.3	15.69	12.43	18.0	1.88	0.38
1695988260.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.31	15.69	12.43	18.0	1.88	0.39
1695988320.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.32	15.69	12.43	18.0	1.88	0.4
1695988380.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.34	15.69	12.44	18.0	1.88	0.41
1695988440.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.35	15.69	12.44	18.0	1.88	0.43
1695988500.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.36	15.69	12.44	25.81	1.88	0.44
1695988560.0	0.15	0.15	100.0	14.5	93.0	0	0	1005.37	15.69	12.45	25.81	1.88	0.45
