Start Date: 10/2/2023
Start Time: 5:49:37
Test system information: GeneralPhotonics,PSY-201,V1.3-20141120, 155000000262

Capture mode: Timed
Total sampling numbers: 5000000
Time Interval(ms): 100.0000
Wavelength: 1550nm 
SOP sampling rate: 10000.0000sps
Integeration time: 1.0000us
Scrambler DOP Average Number: 1 
Trace sensitivity: 0.0000 
Calibration matrix: DEFAULT MATRIX

--Time(ms)--S0(mW)--S1--S2--S3--DOP(%)--Average DOP(%)--
225000000.00000	0.00078	0.31840	-0.93774	0.13871	100.78125	100.78125
225000100.00000	0.00078	0.31211	-0.93893	0.14530	100.91858	100.91858
225000200.00000	0.00079	0.30552	-0.93936	0.15613	101.12305	101.12305
225000300.00000	0.00078	0.30290	-0.93963	0.15925	101.01318	101.01318
225000400.00000	0.00078	0.29850	-0.93844	0.17426	101.10474	101.10474
225000500.00000	0.00078	0.29820	-0.93667	0.18360	100.98267	100.98267
225000600.00000	0.00077	0.30317	-0.93686	0.17484	101.14746	101.14746
225000700.00000	0.00077	0.30506	-0.93503	0.18073	101.15051	101.15051
225000800.00000	0.00078	0.30088	-0.93701	0.17786	101.21765	101.21765
225000900.00000	0.00077	0.30525	-0.93680	0.17139	100.86060	100.86060
225001000.00000	0.00078	0.30375	-0.93899	0.16153	101.02539	101.02539
225001100.00000	0.00078	0.30851	-0.93872	0.15427	100.88806	100.88806
225001200.00000	0.00079	0.32173	-0.93561	0.14582	100.90942	100.90942
225001300.00000	0.00079	0.31425	-0.93912	0.13984	100.87585	100.87585
225001400.00000	0.00078	0.31840	-0.93701	0.14396	100.96741	100.96741
225001500.00000	0.00078	0.31324	-0.93960	0.13807	100.80566	100.80566
225001600.00000	0.00078	0.31114	-0.93881	0.14838	101.07422	101.07422
225001700.00000	0.00078	0.31349	-0.93866	0.14417	100.90942	100.90942
225001800.00000	0.00079	0.31404	-0.94034	0.13187	100.91553	100.91553
225001900.00000	0.00078	0.31166	-0.94040	0.13706	100.92163	100.92163
225002000.00000	0.00079	0.31495	-0.94009	0.13169	100.89417	100.89417
225002100.00000	0.00079	0.31709	-0.93973	0.12857	100.93384	100.93384
225002200.00000	0.00079	0.32310	-0.93817	0.12494	100.95825	100.95825
225002300.00000	0.00079	0.32579	-0.93750	0.12287	100.77515	100.77515
225002400.00000	0.00078	0.32899	-0.93750	0.11371	100.69885	100.69885
225002500.00000	0.00079	0.32694	-0.93814	0.11527	100.99182	100.99182
225002600.00000	0.00079	0.31745	-0.94052	0.12110	100.77820	100.77820
225002700.00000	0.00078	0.32176	-0.93789	0.13041	100.88806	100.88806
225002800.00000	0.00079	0.31828	-0.93783	0.13855	100.77515	100.77515
225002900.00000	0.00079	0.32514	-0.93597	0.13584	100.92468	100.92468
225003000.00000	0.00079	0.33171	-0.93439	0.13065	100.95520	100.95520
225003100.00000	0.00079	0.33000	-0.93377	0.13883	100.77209	100.77209
225003200.00000	0.00078	0.32368	-0.93616	0.13813	101.02539	101.02539
225003300.00000	0.00079	0.31941	-0.93713	0.14127	100.76599	100.76599
225003400.00000	0.00078	0.31535	-0.93731	0.14917	100.90637	100.90637
225003500.00000	0.00077	0.31996	-0.93619	0.14667	100.91858	100.91858
225003600.00000	0.00078	0.31703	-0.93707	0.14728	100.76904	100.76904
225003700.00000	0.00078	0.30705	-0.94015	0.14841	101.02234	101.02234
225003800.00000	0.00078	0.30686	-0.93835	0.15906	101.10474	101.10474
225003900.00000	0.00079	0.31352	-0.93674	0.15613	101.02844	101.02844
225004000.00000	0.00078	0.31031	-0.93820	0.15375	100.83618	100.83618
225004100.00000	0.00078	0.30613	-0.94110	0.14414	100.93384	100.93384
225004200.00000	0.00079	0.30854	-0.94092	0.13999	100.73242	100.73242
225004300.00000	0.00078	0.30876	-0.93945	0.14878	101.01624	101.01624
225004400.00000	0.00077	0.30631	-0.93902	0.15735	101.01318	101.01318
225004500.00000	0.00078	0.30244	-0.93991	0.15891	100.92773	100.92773
225004600.00000	0.00078	0.30079	-0.94000	0.16163	101.05896	101.05896
225004700.00000	0.00079	0.31175	-0.93701	0.15830	100.86975	100.86975
225004800.00000	0.00078	0.31065	-0.93844	0.15174	100.96436	100.96436
225004900.00000	0.00078	0.30470	-0.94079	0.14917	100.92163	100.92163
225005000.00000	0.00078	0.30757	-0.94134	0.13895	100.95520	100.95520
225005100.00000	0.00078	0.31077	-0.94119	0.13382	100.97656	100.97656
225005200.00000	0.00078	0.31202	-0.94113	0.13007	100.94910	100.94910
225005300.00000	0.00078	0.31263	-0.94043	0.13459	100.92468	100.92468
225005400.00000	0.00079	0.31462	-0.93802	0.14603	101.00708	101.00708
225005500.00000	0.00078	0.31260	-0.93823	0.14884	100.95520	100.95520
225005600.00000	0.00078	0.31770	-0.93597	0.15207	101.01013	101.01013
225005700.00000	0.00079	0.32240	-0.93414	0.15387	100.94910	100.94910
225005800.00000	0.00078	0.32398	-0.93493	0.14524	100.95520	100.95520
225005900.00000	0.00079	0.32942	-0.93326	0.14399	100.75378	100.75378
225006000.00000	0.00078	0.32963	-0.93319	0.14331	100.92163	100.92163
225006100.00000	0.00078	0.33424	-0.93213	0.14023	100.87280	100.87280
225006200.00000	0.00079	0.33375	-0.93249	0.13883	100.99487	100.99487
225006300.00000	0.00079	0.32694	-0.93554	0.13367	101.07422	101.07422
225006400.00000	0.00079	0.32633	-0.93411	0.14481	101.00708	101.00708
225006500.00000	0.00078	0.32072	-0.93646	0.14222	101.03149	101.03149
225006600.00000	0.00079	0.31947	-0.93771	0.13709	100.99182	100.99182
225006700.00000	0.00078	0.31587	-0.93933	0.13431	100.99792	100.99792
225006800.00000	0.00078	0.32307	-0.93667	0.13608	100.86060	100.86060
225006900.00000	0.00078	0.32542	-0.93548	0.13755	101.13220	101.13220
225007000.00000	0.00078	0.32707	-0.93564	0.13306	100.90332	100.90332
225007100.00000	0.00079	0.32911	-0.93423	0.13831	101.02539	101.02539
225007200.00000	0.00079	0.33235	-0.93258	0.14075	101.04980	101.04980
225007300.00000	0.00078	0.32603	-0.93469	0.14237	100.80261	100.80261
225007400.00000	0.00079	0.32322	-0.93609	0.13944	100.77515	100.77515
225007500.00000	0.00079	0.31611	-0.93899	0.13663	100.96130	100.96130
225007600.00000	0.00079	0.31831	-0.93847	0.13474	100.90332	100.90332
225007700.00000	0.00079	0.32365	-0.93603	0.13892	100.86975	100.86975
225007800.00000	0.00078	0.32868	-0.93423	0.13895	100.85754	100.85754
225007900.00000	0.00078	0.33253	-0.93335	0.13590	100.79041	100.79041
225008000.00000	0.00079	0.33055	-0.93365	0.13834	100.86365	100.86365
225008100.00000	0.00079	0.33476	-0.93252	0.13538	100.84534	100.84534
225008200.00000	0.00079	0.33427	-0.93249	0.13684	100.74768	100.74768
225008300.00000	0.00079	0.33531	-0.93237	0.13602	100.86365	100.86365
225008400.00000	0.00079	0.32560	-0.93420	0.14652	100.77515	100.77515
225008500.00000	0.00079	0.32835	-0.93344	0.14518	100.74158	100.74158
225008600.00000	0.00078	0.32878	-0.93390	0.14139	100.97961	100.97961
225008700.00000	0.00078	0.33256	-0.93210	0.14371	100.97961	100.97961
225008800.00000	0.00078	0.33168	-0.93265	0.14270	100.86670	100.86670
225008900.00000	0.00079	0.32414	-0.93500	0.14466	100.86670	100.86670
225009000.00000	0.00078	0.32463	-0.93493	0.14383	100.93994	100.93994
225009100.00000	0.00078	0.31068	-0.93976	0.14298	100.89722	100.89722
225009200.00000	0.00079	0.30769	-0.94024	0.14621	100.95825	100.95825
225009300.00000	0.00078	0.30918	-0.93976	0.14649	100.82703	100.82703
225009400.00000	0.00078	0.31202	-0.94015	0.13755	100.79041	100.79041
225009500.00000	0.00079	0.31596	-0.93875	0.13819	100.91553	100.91553
225009600.00000	0.00077	0.31343	-0.93957	0.13776	100.93384	100.93384
225009700.00000	0.00079	0.31767	-0.93750	0.14237	100.84534	100.84534
225009800.00000	0.00079	0.32261	-0.93582	0.14200	100.89111	100.89111
225009900.00000	0.00079	0.32633	-0.93503	0.13987	100.79041	100.79041
225010000.00000	0.00079	0.33174	-0.93368	0.13535	100.60120	100.60120
225010100.00000	0.00079	0.32633	-0.93506	0.13886	100.95825	100.95825
225010200.00000	0.00079	0.32789	-0.93490	0.13596	100.93384	100.93384
225010300.00000	0.00079	0.33351	-0.93423	0.12702	100.71716	100.71716
225010400.00000	0.00078	0.33805	-0.93237	0.12790	100.81787	100.81787
225010500.00000	0.00078	0.33845	-0.93191	0.13050	100.92163	100.92163
225010600.00000	0.00079	0.32698	-0.93634	0.12842	100.78735	100.78735
225010700.00000	0.00079	0.32032	-0.93707	0.13910	100.96741	100.96741
225010800.00000	0.00079	0.31993	-0.93814	0.13233	100.81177	100.81177
225010900.00000	0.00079	0.33125	-0.93564	0.12284	100.77515	100.77515
225011000.00000	0.00080	0.34968	-0.93127	0.10324	100.75378	100.75378
225011100.00000	0.00079	0.35411	-0.92889	0.10898	100.83923	100.83923
225011200.00000	0.00079	0.34239	-0.93017	0.13285	100.75378	100.75378
225011300.00000	0.00077	0.32545	-0.93265	0.15592	101.04675	101.04675
225011400.00000	0.00077	0.30918	-0.93722	0.16166	101.09253	101.09253
225011500.00000	0.00079	0.31208	-0.93631	0.16153	100.84534	100.84534
225011600.00000	0.00079	0.32575	-0.93545	0.13822	100.92468	100.92468
225011700.00000	0.00079	0.33903	-0.93319	0.11988	100.86365	100.86365
225011800.00000	0.00079	0.34407	-0.93136	0.11948	100.96436	100.96436
225011900.00000	0.00079	0.32804	-0.93649	0.12497	100.97351	100.97351
225012000.00000	0.00078	0.30775	-0.94028	0.14570	100.94299	100.94299
225012100.00000	0.00078	0.30586	-0.94028	0.14988	100.95825	100.95825
225012200.00000	0.00077	0.31809	-0.93747	0.14164	100.92163	100.92163
225012300.00000	0.00079	0.33280	-0.93356	0.13297	101.11694	101.11694
225012400.00000	0.00079	0.33076	-0.93451	0.13184	100.98877	100.98877
225012500.00000	0.00078	0.32301	-0.93649	0.13721	100.92773	100.92773
225012600.00000	0.00079	0.30790	-0.94021	0.14643	100.87891	100.87891
225012700.00000	0.00078	0.30528	-0.93875	0.15992	101.00098	101.00098
225012800.00000	0.00078	0.31159	-0.93744	0.15510	100.99182	100.99182
225012900.00000	0.00078	0.31974	-0.93597	0.14768	100.83008	100.83008
225013000.00000	0.00079	0.33122	-0.93359	0.13721	100.88196	100.88196
225013100.00000	0.00079	0.33436	-0.93307	0.13321	100.96130	100.96130
225013200.00000	0.00079	0.33341	-0.93271	0.13742	100.79041	100.79041
225013300.00000	0.00079	0.32109	-0.93567	0.14731	100.92468	100.92468
225013400.00000	0.00079	0.32871	-0.93420	0.13932	100.83618	100.83618
225013500.00000	0.00079	0.32627	-0.93536	0.13715	100.85144	100.85144
225013600.00000	0.00079	0.33518	-0.93310	0.13025	100.98572	100.98572
225013700.00000	0.00079	0.35752	-0.92816	0.10382	100.86670	100.86670
225013800.00000	0.00079	0.35804	-0.92752	0.10773	100.66833	100.66833
225013900.00000	0.00078	0.34565	-0.93033	0.12323	100.84839	100.84839
225014000.00000	0.00078	0.32514	-0.93405	0.14853	100.87585	100.87585
225014100.00000	0.00079	0.31498	-0.93652	0.15381	100.99792	100.99792
225014200.00000	0.00078	0.32731	-0.93439	0.14164	101.02844	101.02844
225014300.00000	0.00079	0.34159	-0.93185	0.12302	100.81787	100.81787
225014400.00000	0.00080	0.34458	-0.93142	0.11783	100.79956	100.79956
225014500.00000	0.00079	0.33409	-0.93402	0.12693	100.76294	100.76294
225014600.00000	0.00078	0.31761	-0.93707	0.14548	100.94299	100.94299
225014700.00000	0.00078	0.30805	-0.93893	0.15397	100.92773	100.92773
225014800.00000	0.00078	0.31019	-0.93857	0.15204	101.01929	101.01929
225014900.00000	0.00079	0.31840	-0.93820	0.13593	100.97351	100.97351
225015000.00000	0.00079	0.32432	-0.93704	0.13001	100.85754	100.85754
225015100.00000	0.00079	0.33604	-0.93289	0.12970	100.89417	100.89417
225015200.00000	0.00079	0.31944	-0.93741	0.13944	100.85449	100.85449
225015300.00000	0.00079	0.31397	-0.93783	0.14832	100.86670	100.86670
225015400.00000	0.00079	0.31932	-0.93521	0.15317	100.89417	100.89417
225015500.00000	0.00078	0.32588	-0.93561	0.13639	100.81482	100.81482
225015600.00000	0.00079	0.34208	-0.93142	0.12476	100.95520	100.95520
225015700.00000	0.00079	0.35127	-0.92837	0.12232	100.78430	100.78430
225015800.00000	0.00079	0.35005	-0.92865	0.12339	100.97351	100.97351
225015900.00000	0.00079	0.33674	-0.93182	0.13645	100.87280	100.87280
225016000.00000	0.00079	0.32829	-0.93359	0.14399	100.99182	100.99182
225016100.00000	0.00079	0.31803	-0.93680	0.14661	100.96741	100.96741
225016200.00000	0.00079	0.32289	-0.93567	0.14319	101.07422	101.07422
225016300.00000	0.00079	0.32490	-0.93539	0.13935	100.92773	100.92773
225016400.00000	0.00079	0.32594	-0.93588	0.13450	100.87585	100.87585
225016500.00000	0.00078	0.31819	-0.93585	0.15213	100.92163	100.92163
225016600.00000	0.00078	0.32359	-0.93475	0.14753	100.97961	100.97961
225016700.00000	0.00079	0.32521	-0.93582	0.13666	100.82092	100.82092
225016800.00000	0.00079	0.33946	-0.93121	0.13279	100.77209	100.77209
225016900.00000	0.00080	0.35304	-0.92779	0.12030	100.84229	100.84229
225017000.00000	0.00080	0.35566	-0.92770	0.11426	100.65002	100.65002
225017100.00000	0.00079	0.34983	-0.92773	0.13056	100.68970	100.68970
225017200.00000	0.00079	0.34559	-0.92865	0.13569	100.79346	100.79346
225017300.00000	0.00079	0.34315	-0.92904	0.13904	100.75073	100.75073
225017400.00000	0.00079	0.33570	-0.93133	0.14158	100.91553	100.91553
225017500.00000	0.00078	0.33784	-0.93042	0.14231	100.79041	100.79041
225017600.00000	0.00079	0.33790	-0.93057	0.14103	100.87891	100.87891
225017700.00000	0.00079	0.33094	-0.93338	0.13898	100.86060	100.86060
225017800.00000	0.00079	0.32572	-0.93500	0.14045	100.75989	100.75989
225017900.00000	0.00079	0.32560	-0.93414	0.14686	100.76294	100.76294
225018000.00000	0.00079	0.33555	-0.93081	0.14597	100.83008	100.83008
225018100.00000	0.00079	0.35115	-0.92752	0.12842	100.87280	100.87280
225018200.00000	0.00080	0.34709	-0.93045	0.11829	100.72327	100.72327
225018300.00000	0.00078	0.34657	-0.92862	0.13269	100.87280	100.87280
225018400.00000	0.00079	0.33183	-0.93097	0.15244	101.08032	101.08032
225018500.00000	0.00079	0.33155	-0.93216	0.14563	101.14441	101.14441
225018600.00000	0.00079	0.33518	-0.93146	0.14216	100.90027	100.90027
225018700.00000	0.00080	0.34855	-0.92895	0.12531	100.68665	100.68665
225018800.00000	0.00079	0.34816	-0.92999	0.11844	100.68054	100.68054
225018900.00000	0.00079	0.33662	-0.93240	0.13184	100.93079	100.93079
225019000.00000	0.00079	0.32585	-0.93536	0.13739	101.00098	101.00098
225019100.00000	0.00078	0.32154	-0.93582	0.14499	100.77515	100.77515
225019200.00000	0.00078	0.32484	-0.93585	0.13712	100.96436	100.96436
225019300.00000	0.00079	0.32878	-0.93387	0.14124	100.91858	100.91858
225019400.00000	0.00080	0.33033	-0.93338	0.14042	100.87280	100.87280
225019500.00000	0.00079	0.32539	-0.93490	0.14158	100.95520	100.95520
225019600.00000	0.00079	0.32530	-0.93442	0.14570	100.78430	100.78430
225019700.00000	0.00079	0.32899	-0.93411	0.13944	100.84229	100.84229
225019800.00000	0.00079	0.33470	-0.93213	0.13834	100.93689	100.93689
225019900.00000	0.00079	0.33604	-0.93051	0.14560	101.09863	101.09863
225020000.00000	0.00079	0.33979	-0.92993	0.14115	100.88806	100.88806
225020100.00000	0.00079	0.33982	-0.93005	0.13974	100.97961	100.97961
225020200.00000	0.00080	0.33903	-0.93014	0.14170	100.86975	100.86975
225020300.00000	0.00079	0.33375	-0.93289	0.13556	100.90942	100.90942
225020400.00000	0.00079	0.32798	-0.93487	0.13587	101.03455	101.03455
225020500.00000	0.00079	0.31446	-0.93750	0.14988	101.02844	101.02844
225020600.00000	0.00078	0.31214	-0.93551	0.16581	101.04370	101.04370
225020700.00000	0.00078	0.31520	-0.93567	0.15940	101.14136	101.14136
225020800.00000	0.00079	0.32743	-0.93374	0.14481	100.93689	100.93689
225020900.00000	0.00079	0.33085	-0.93249	0.14508	100.89111	100.89111
225021000.00000	0.00079	0.33164	-0.93313	0.13926	100.86060	100.86060
225021100.00000	0.00079	0.33650	-0.93139	0.13971	100.94299	100.94299
225021200.00000	0.00079	0.32856	-0.93344	0.14457	100.91553	100.91553
225021300.00000	0.00080	0.33122	-0.93310	0.14112	100.88196	100.88196
225021400.00000	0.00079	0.32096	-0.93619	0.14414	100.83618	100.83618
225021500.00000	0.00078	0.32084	-0.93594	0.14545	100.82703	100.82703
225021600.00000	0.00078	0.31986	-0.93628	0.14585	100.91248	100.91248
225021700.00000	0.00079	0.32102	-0.93674	0.14020	100.67444	100.67444
225021800.00000	0.00079	0.33320	-0.93301	0.13611	100.80566	100.80566
225021900.00000	0.00080	0.34120	-0.93088	0.13144	100.81482	100.81482
225022000.00000	0.00079	0.33396	-0.93173	0.14319	100.91858	100.91858
225022100.00000	0.00079	0.32743	-0.93188	0.15604	100.90027	100.90027
225022200.00000	0.00079	0.32304	-0.93371	0.15433	100.90027	100.90027
225022300.00000	0.00079	0.31870	-0.93616	0.14887	100.93689	100.93689
225022400.00000	0.00078	0.32136	-0.93475	0.15235	101.08337	101.08337
225022500.00000	0.00078	0.32847	-0.93347	0.14408	100.87280	100.87280
225022600.00000	0.00079	0.33177	-0.93228	0.14429	100.72632	100.72632
225022700.00000	0.00079	0.32350	-0.93426	0.14994	100.93994	100.93994
225022800.00000	0.00079	0.32798	-0.93277	0.15009	100.88501	100.88501
225022900.00000	0.00079	0.31986	-0.93484	0.15452	100.93384	100.93384
225023000.00000	0.00079	0.32398	-0.93344	0.15476	100.94604	100.94604
225023100.00000	0.00079	0.33650	-0.92929	0.15223	100.95215	100.95215
225023200.00000	0.00078	0.33583	-0.92911	0.15519	100.90027	100.90027
225023300.00000	0.00079	0.32612	-0.93329	0.15140	100.87891	100.87891
225023400.00000	0.00079	0.32594	-0.93451	0.14365	100.98267	100.98267
225023500.00000	0.00078	0.33091	-0.93204	0.14823	100.85144	100.85144
225023600.00000	0.00079	0.33256	-0.93313	0.13684	100.77209	100.77209
225023700.00000	0.00079	0.33406	-0.93381	0.12857	100.90637	100.90637
225023800.00000	0.00080	0.33708	-0.93240	0.13126	100.71106	100.71106
225023900.00000	0.00080	0.33430	-0.93316	0.13312	100.80261	100.80261
225024000.00000	0.00079	0.33558	-0.93335	0.12732	100.77209	100.77209
225024100.00000	0.00079	0.34001	-0.93112	0.13266	100.92773	100.92773
225024200.00000	0.00079	0.34211	-0.92999	0.13483	100.91248	100.91248
225024300.00000	0.00079	0.33558	-0.93286	0.13166	100.70496	100.70496
225024400.00000	0.00079	0.33039	-0.93478	0.13138	100.84229	100.84229
225024500.00000	0.00078	0.32923	-0.93384	0.13999	100.89417	100.89417
225024600.00000	0.00079	0.32878	-0.93304	0.14624	101.05286	101.05286
225024700.00000	0.00079	0.33616	-0.93008	0.14917	100.87585	100.87585
225024800.00000	0.00080	0.33998	-0.92886	0.14792	100.88196	100.88196
225024900.00000	0.00080	0.34587	-0.92850	0.13547	100.91553	100.91553
225025000.00000	0.00079	0.34678	-0.92773	0.13773	100.88196	100.88196
225025100.00000	0.00079	0.34184	-0.92984	0.13660	100.85144	100.85144
225025200.00000	0.00079	0.34083	-0.93066	0.13349	100.78430	100.78430
225025300.00000	0.00078	0.33232	-0.93359	0.13413	100.86975	100.86975
225025400.00000	0.00079	0.34263	-0.92837	0.14441	100.97656	100.97656
225025500.00000	0.00080	0.34339	-0.92764	0.14725	100.83618	100.83618
225025600.00000	0.00079	0.34468	-0.92703	0.14817	100.99792	100.99792
225025700.00000	0.00080	0.34190	-0.92895	0.14212	100.92468	100.92468
225025800.00000	0.00079	0.34974	-0.92633	0.14002	100.82703	100.82703
225025900.00000	0.00079	0.34687	-0.92648	0.14628	100.83923	100.83923
225026000.00000	0.00079	0.34590	-0.92752	0.14170	100.87891	100.87891
225026100.00000	0.00078	0.34260	-0.92965	0.13617	100.92773	100.92773
225026200.00000	0.00079	0.33818	-0.93100	0.13819	100.94604	100.94604
225026300.00000	0.00079	0.33586	-0.93262	0.13230	100.82703	100.82703
225026400.00000	0.00079	0.33283	-0.93387	0.13114	100.86365	100.86365
225026500.00000	0.00079	0.33427	-0.93335	0.13126	100.77209	100.77209
225026600.00000	0.00079	0.33061	-0.93481	0.13004	100.91858	100.91858
225026700.00000	0.00080	0.32658	-0.93716	0.12375	100.80261	100.80261
225026800.00000	0.00078	0.33000	-0.93439	0.13428	100.86365	100.86365
225026900.00000	0.00078	0.33418	-0.93338	0.13141	100.90637	100.90637
225027000.00000	0.00079	0.33915	-0.93237	0.12598	100.85754	100.85754
225027100.00000	0.00079	0.34111	-0.93142	0.12751	100.62561	100.62561
225027200.00000	0.00080	0.34931	-0.92843	0.12729	100.86365	100.86365
225027300.00000	0.00079	0.34233	-0.93173	0.12113	100.78125	100.78125
225027400.00000	0.00080	0.33586	-0.93377	0.12409	100.68970	100.68970
225027500.00000	0.00080	0.33738	-0.93283	0.12696	100.76599	100.76599
225027600.00000	0.00079	0.34144	-0.93243	0.11914	100.83923	100.83923
225027700.00000	0.00079	0.33860	-0.93204	0.12906	101.06201	101.06201
225027800.00000	0.00078	0.34175	-0.93036	0.13349	100.82397	100.82397
225027900.00000	0.00079	0.33558	-0.93158	0.13959	101.00708	101.00708
225028000.00000	0.00079	0.33604	-0.93127	0.14096	100.85144	100.85144
225028100.00000	0.00079	0.33641	-0.93173	0.13691	100.73547	100.73547
225028200.00000	0.00079	0.33253	-0.93191	0.14521	101.02234	101.02234
225028300.00000	0.00079	0.32679	-0.93219	0.15619	100.86365	100.86365
225028400.00000	0.00079	0.31568	-0.93384	0.16868	100.78735	100.78735
225028500.00000	0.00078	0.32258	-0.93167	0.16785	100.96741	100.96741
225028600.00000	0.00078	0.32688	-0.93243	0.15433	100.65613	100.65613
225028700.00000	0.00079	0.32536	-0.93356	0.15082	100.89417	100.89417
225028800.00000	0.00079	0.32374	-0.93588	0.13959	101.02539	101.02539
225028900.00000	0.00079	0.32344	-0.93551	0.14209	100.79956	100.79956
225029000.00000	0.00079	0.32466	-0.93680	0.13111	100.81787	100.81787
225029100.00000	0.00079	0.32817	-0.93600	0.12809	100.79346	100.79346
225029200.00000	0.00080	0.33760	-0.93249	0.12891	100.79041	100.79041
225029300.00000	0.00080	0.34681	-0.92990	0.12293	100.84839	100.84839
225029400.00000	0.00079	0.35096	-0.92804	0.12506	100.77820	100.77820
225029500.00000	0.00079	0.34931	-0.92868	0.12543	100.91858	100.91858
225029600.00000	0.00080	0.35041	-0.92889	0.12052	100.80261	100.80261
225029700.00000	0.00079	0.35868	-0.92633	0.11603	100.90027	100.90027
225029800.00000	0.00080	0.35081	-0.92840	0.12275	100.86975	100.86975
225029900.00000	0.00080	0.33903	-0.93246	0.12564	100.91553	100.91553
225030000.00000	0.00080	0.32875	-0.93463	0.13562	101.00708	101.00708
225030100.00000	0.00079	0.32859	-0.93356	0.14347	100.92773	100.92773
225030200.00000	0.00078	0.32701	-0.93466	0.13984	100.81482	100.81482
225030300.00000	0.00079	0.33113	-0.93286	0.14219	100.85449	100.85449
225030400.00000	0.00079	0.33317	-0.93408	0.12812	100.74158	100.74158
225030500.00000	0.00079	0.33665	-0.93274	0.12903	100.79956	100.79956
225030600.00000	0.00079	0.33909	-0.93158	0.13126	100.73853	100.73853
225030700.00000	0.00079	0.33293	-0.93277	0.13825	100.72937	100.72937
225030800.00000	0.00079	0.32749	-0.93405	0.14286	101.07727	101.07727
